symbol,engine,setup,side,entry_time,exit_time,risk_percent,r_multiple,reason
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2015-03-13 16:00:00+00:00,2015-03-16 16:00:00+00:00,0.5,-1.0000000000000142,symbol_cap
EURUSD,EURUSD_SWING_RETEST,H1_BREAKOUT_RETEST,-1,2015-04-11 00:00:00+00:00,2015-04-13 16:00:00+00:00,0.1,1.4579175674036422,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2015-04-13 12:00:00+00:00,2015-04-13 16:00:00+00:00,0.25,-0.9999999999999966,max_positions
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2015-04-14 08:00:00+00:00,2015-04-14 20:00:00+00:00,0.25,-0.9999999999999907,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2015-05-19 20:00:00+00:00,2015-05-22 08:00:00+00:00,0.25,0.31697559075982695,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2015-05-20 04:00:00+00:00,2015-05-21 12:00:00+00:00,0.25,0.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2015-05-20 08:00:00+00:00,2015-05-21 00:00:00+00:00,0.25,0.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2015-05-20 20:00:00+00:00,2015-05-22 08:00:00+00:00,0.25,-0.999999999999996,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2015-05-25 04:00:00+00:00,2015-05-26 16:00:00+00:00,0.25,3.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2015-05-26 08:00:00+00:00,2015-05-26 16:00:00+00:00,0.25,3.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2015-05-26 12:00:00+00:00,2015-05-27 12:00:00+00:00,0.25,0.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2015-05-27 16:00:00+00:00,2015-05-28 12:00:00+00:00,0.25,0.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2015-05-27 20:00:00+00:00,2015-05-29 00:00:00+00:00,0.25,0.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2015-07-14 04:00:00+00:00,2015-07-14 16:00:00+00:00,0.25,-1.0000000000000062,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2015-07-15 16:00:00+00:00,2015-07-21 20:00:00+00:00,0.25,0.5557764447358695,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2015-07-15 20:00:00+00:00,2015-07-21 20:00:00+00:00,0.25,0.30233546458424837,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2015-07-16 16:00:00+00:00,2015-07-22 08:00:00+00:00,0.25,-1.000000000000015,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2015-07-17 04:00:00+00:00,2015-07-21 20:00:00+00:00,0.25,-0.9999999999999948,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2015-07-21 08:00:00+00:00,2015-07-21 20:00:00+00:00,0.25,-0.9999999999999934,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2015-08-11 20:00:00+00:00,2015-08-12 12:00:00+00:00,0.25,-0.9999999999999829,guard:new_cooldown
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2015-09-18 12:00:00+00:00,2015-09-18 20:00:00+00:00,0.25,-1.0000000000000098,guard:cooldown
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2015-09-25 04:00:00+00:00,2015-09-28 12:00:00+00:00,0.15,-0.0,gbp_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2015-10-13 16:00:00+00:00,2015-10-15 12:00:00+00:00,0.25,3.0,guard:new_cooldown
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2015-10-14 04:00:00+00:00,2015-10-15 12:00:00+00:00,0.25,3.0,guard:cooldown
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2015-10-14 12:00:00+00:00,2015-10-15 12:00:00+00:00,0.25,3.0,guard:cooldown
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2015-10-14 16:00:00+00:00,2015-10-15 12:00:00+00:00,0.25,3.0,guard:cooldown
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2015-10-14 20:00:00+00:00,2015-10-16 04:00:00+00:00,0.25,0.3121161460118131,guard:cooldown
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2015-10-15 00:00:00+00:00,2015-10-16 00:00:00+00:00,0.25,-0.0,guard:cooldown
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2015-10-15 12:00:00+00:00,2015-10-16 00:00:00+00:00,0.25,-1.0000000000000124,guard:cooldown
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2015-11-09 04:00:00+00:00,2015-11-11 04:00:00+00:00,0.25,-0.9999999999999887,guard:cooldown
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2015-11-09 12:00:00+00:00,2015-11-09 20:00:00+00:00,0.25,-1.0000000000000093,guard:cooldown
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2015-11-19 00:00:00+00:00,2015-11-19 08:00:00+00:00,0.25,-1.0000000000000189,guard:cooldown
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2015-12-02 20:00:00+00:00,2015-12-03 00:00:00+00:00,0.25,-0.9999999999999889,guard:probe_in_flight
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2015-12-24 08:00:00+00:00,2016-01-04 08:00:00+00:00,0.25,3.0,guard:new_cooldown
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2015-12-24 12:00:00+00:00,2016-01-04 12:00:00+00:00,0.25,3.0,guard:cooldown
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2015-12-31 04:00:00+00:00,2015-12-31 20:00:00+00:00,0.25,0.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-01-04 08:00:00+00:00,2016-01-04 20:00:00+00:00,0.25,-0.0,guard:cooldown
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-01-04 12:00:00+00:00,2016-01-04 16:00:00+00:00,0.25,-1.0000000000000036,guard:cooldown
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-01-06 04:00:00+00:00,2016-01-08 04:00:00+00:00,0.25,0.18252270732857562,guard:cooldown
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-01-07 04:00:00+00:00,2016-01-08 04:00:00+00:00,0.25,-0.9999999999999929,guard:cooldown
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-01-07 12:00:00+00:00,2016-01-07 20:00:00+00:00,0.25,-1.0000000000000009,guard:cooldown
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-01-09 00:00:00+00:00,2016-01-11 12:00:00+00:00,0.25,-1.0000000000000053,guard:cooldown
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-01-11 04:00:00+00:00,2016-01-12 04:00:00+00:00,0.25,-1.000000000000001,guard:cooldown
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2016-01-12 16:00:00+00:00,2016-01-13 00:00:00+00:00,0.5,-0.0,symbol_cap
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2016-01-20 08:00:00+00:00,2016-01-21 00:00:00+00:00,0.25,-1.000000000000006,symbol_cap
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2016-01-20 08:00:00+00:00,2016-01-20 16:00:00+00:00,0.15,-0.0,gbp_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-02-04 20:00:00+00:00,2016-02-10 20:00:00+00:00,0.25,3.0,guard:cooldown
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-02-09 08:00:00+00:00,2016-02-11 12:00:00+00:00,0.25,3.0,guard:probe_in_flight
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-02-10 20:00:00+00:00,2016-02-11 16:00:00+00:00,0.25,0.9226997577777032,guard:probe_in_flight
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-02-11 00:00:00+00:00,2016-02-11 16:00:00+00:00,0.25,0.2124421288284648,guard:probe_in_flight
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-02-11 12:00:00+00:00,2016-02-11 16:00:00+00:00,0.25,-1.0000000000000027,symbol_cap
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2016-02-22 16:00:00+00:00,2016-03-01 16:00:00+00:00,0.5,0.6140949104073414,symbol_cap
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2016-03-11 08:00:00+00:00,2016-03-11 20:00:00+00:00,0.25,2.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-03-17 12:00:00+00:00,2016-03-22 20:00:00+00:00,0.25,-1.0000000000000009,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-04-02 00:00:00+00:00,2016-04-06 20:00:00+00:00,0.25,3.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-04-04 04:00:00+00:00,2016-04-06 20:00:00+00:00,0.25,3.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-04-04 20:00:00+00:00,2016-04-07 00:00:00+00:00,0.25,3.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-04-05 04:00:00+00:00,2016-04-07 08:00:00+00:00,0.25,3.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-04-05 08:00:00+00:00,2016-04-07 08:00:00+00:00,0.25,3.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-04-05 12:00:00+00:00,2016-04-07 12:00:00+00:00,0.25,3.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-04-06 20:00:00+00:00,2016-04-07 20:00:00+00:00,0.25,3.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-04-07 08:00:00+00:00,2016-04-08 12:00:00+00:00,0.25,-0.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-04-07 16:00:00+00:00,2016-04-08 12:00:00+00:00,0.25,-0.9999999999999928,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-04-29 08:00:00+00:00,2016-05-04 04:00:00+00:00,0.25,0.5976057600973397,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-04-29 20:00:00+00:00,2016-05-04 04:00:00+00:00,0.25,0.16338768252301572,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-04-30 00:00:00+00:00,2016-05-04 04:00:00+00:00,0.25,-0.9999999999999982,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-05-03 04:00:00+00:00,2016-05-04 04:00:00+00:00,0.25,-0.9999999999999968,max_positions
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-05-03 08:00:00+00:00,2016-05-04 04:00:00+00:00,0.25,-1.0000000000000013,max_positions
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-05-03 12:00:00+00:00,2016-05-04 00:00:00+00:00,0.25,-1.0000000000000082,symbol_cap
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2016-05-18 08:00:00+00:00,2016-05-19 08:00:00+00:00,0.25,2.0,symbol_cap
GBPUSD,GBPUSD_V10_PRECISION,SECONDARY_12UTC_BREAKOUT,1,2016-05-19 12:00:00+00:00,2016-05-20 12:00:00+00:00,0.4,-1.000000000000005,symbol_cap
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2016-05-24 08:00:00+00:00,2016-05-25 08:00:00+00:00,0.25,-0.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-06-03 16:00:00+00:00,2016-06-07 00:00:00+00:00,0.25,0.0344232672066256,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-06-04 00:00:00+00:00,2016-06-06 20:00:00+00:00,0.25,-1.000000000000003,max_positions
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-06-16 08:00:00+00:00,2016-06-22 00:00:00+00:00,0.25,-0.9999999999999974,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-07-06 08:00:00+00:00,2016-07-06 20:00:00+00:00,0.25,-0.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-08-02 16:00:00+00:00,2016-08-08 12:00:00+00:00,0.25,-1.0000000000000033,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-08-02 20:00:00+00:00,2016-08-05 20:00:00+00:00,0.25,-1.0000000000000009,symbol_cap
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2016-08-09 16:00:00+00:00,2016-08-10 04:00:00+00:00,0.15,-1.0000000000000075,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-08-16 12:00:00+00:00,2016-08-16 20:00:00+00:00,0.25,-0.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-08-16 16:00:00+00:00,2016-08-17 04:00:00+00:00,0.25,-1.0000000000000098,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-09-22 00:00:00+00:00,2016-09-23 04:00:00+00:00,0.25,-1.0000000000000042,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-09-22 04:00:00+00:00,2016-09-23 00:00:00+00:00,0.25,-1.0000000000000069,symbol_cap
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2016-09-27 08:00:00+00:00,2016-09-29 12:00:00+00:00,0.25,0.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-11-10 12:00:00+00:00,2016-11-17 12:00:00+00:00,0.25,2.419290142321604,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-11-10 16:00:00+00:00,2016-11-17 16:00:00+00:00,0.25,2.4060987167778425,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-11-14 04:00:00+00:00,2016-11-18 04:00:00+00:00,0.25,3.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-11-14 08:00:00+00:00,2016-11-18 04:00:00+00:00,0.25,3.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-11-14 12:00:00+00:00,2016-11-18 08:00:00+00:00,0.25,3.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-11-15 16:00:00+00:00,2016-11-17 04:00:00+00:00,0.25,0.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-11-15 20:00:00+00:00,2016-11-17 04:00:00+00:00,0.25,0.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-11-16 12:00:00+00:00,2016-11-17 04:00:00+00:00,0.25,-1.0000000000000042,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-11-17 20:00:00+00:00,2016-11-18 16:00:00+00:00,0.25,0.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-11-18 00:00:00+00:00,2016-11-23 20:00:00+00:00,0.25,3.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-11-18 04:00:00+00:00,2016-11-21 12:00:00+00:00,0.25,0.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-11-18 08:00:00+00:00,2016-11-18 16:00:00+00:00,0.25,-1.0000000000000007,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-11-23 20:00:00+00:00,2016-11-25 12:00:00+00:00,0.25,0.22096988963838135,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-11-25 04:00:00+00:00,2016-11-25 12:00:00+00:00,0.25,-0.9999999999999982,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-12-09 20:00:00+00:00,2016-12-12 20:00:00+00:00,0.25,0.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-12-12 04:00:00+00:00,2016-12-15 04:00:00+00:00,0.25,3.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-12-12 12:00:00+00:00,2016-12-12 20:00:00+00:00,0.25,-0.9999999999999954,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-12-15 04:00:00+00:00,2016-12-19 04:00:00+00:00,0.25,0.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-12-15 12:00:00+00:00,2016-12-19 12:00:00+00:00,0.25,-1.0000000000000067,symbol_cap
GBPUSD,GBPUSD_V10_PRECISION,SECONDARY_12UTC_BREAKOUT,-1,2017-01-09 12:00:00+00:00,2017-01-12 00:00:00+00:00,0.4,-0.0,symbol_cap
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2017-02-07 08:00:00+00:00,2017-02-07 12:00:00+00:00,0.25,-0.9999999999999846,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2017-02-15 16:00:00+00:00,2017-02-15 20:00:00+00:00,0.15,-0.9999999999999961,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2017-02-24 16:00:00+00:00,2017-02-28 00:00:00+00:00,0.15,-0.999999999999988,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2017-02-25 00:00:00+00:00,2017-02-28 00:00:00+00:00,0.15,-0.999999999999996,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2017-03-10 04:00:00+00:00,2017-03-11 00:00:00+00:00,0.25,-1.0000000000000036,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2017-03-10 08:00:00+00:00,2017-03-10 20:00:00+00:00,0.25,-1.0000000000000135,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2017-03-22 16:00:00+00:00,2017-03-23 04:00:00+00:00,0.25,-1.0000000000000078,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2017-03-22 20:00:00+00:00,2017-03-23 04:00:00+00:00,0.25,-1.000000000000005,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2017-04-12 00:00:00+00:00,2017-04-18 00:00:00+00:00,0.15,1.2433623154676037,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2017-04-12 04:00:00+00:00,2017-04-18 00:00:00+00:00,0.15,0.9014082577298478,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2017-04-13 00:00:00+00:00,2017-04-18 00:00:00+00:00,0.15,0.16521788639130175,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2017-04-13 04:00:00+00:00,2017-04-18 00:00:00+00:00,0.15,-0.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2017-04-14 16:00:00+00:00,2017-04-18 04:00:00+00:00,0.15,-0.9999999999999936,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2017-04-15 00:00:00+00:00,2017-04-18 00:00:00+00:00,0.15,-0.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2017-04-17 04:00:00+00:00,2017-04-18 00:00:00+00:00,0.15,-1.0000000000000122,max_positions
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2017-04-18 16:00:00+00:00,2017-04-19 00:00:00+00:00,0.5,3.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2017-06-06 04:00:00+00:00,2017-06-08 00:00:00+00:00,0.25,0.7900985301456966,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2017-06-06 08:00:00+00:00,2017-06-08 00:00:00+00:00,0.25,0.15571859640238533,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2017-06-06 12:00:00+00:00,2017-06-08 00:00:00+00:00,0.25,-0.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2017-06-06 16:00:00+00:00,2017-06-08 04:00:00+00:00,0.25,-0.9999999999999909,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2017-06-07 12:00:00+00:00,2017-06-07 20:00:00+00:00,0.25,-0.9999999999999993,symbol_cap
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2017-06-26 08:00:00+00:00,2017-06-27 12:00:00+00:00,0.25,2.0,symbol_cap
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2017-06-27 08:00:00+00:00,2017-06-27 16:00:00+00:00,0.25,0.0,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2017-07-03 20:00:00+00:00,2017-07-04 12:00:00+00:00,0.25,-0.9999999999999946,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2017-07-05 12:00:00+00:00,2017-07-06 00:00:00+00:00,0.25,-0.9999999999999971,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2017-07-05 16:00:00+00:00,2017-07-05 20:00:00+00:00,0.25,-0.999999999999995,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2017-07-07 20:00:00+00:00,2017-07-12 08:00:00+00:00,0.25,-1.0000000000000047,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2017-07-11 08:00:00+00:00,2017-07-11 20:00:00+00:00,0.25,-0.9999999999999893,symbol_cap
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2017-08-09 12:00:00+00:00,2017-08-10 04:00:00+00:00,0.25,-0.9999999999999968,guard:new_cooldown
