symbol,engine,setup,side,entry_time,exit_time,risk_percent,r_multiple,trade_id,risk_dollars,guard_reason,guard_multiplier,is_recovery_probe,equity_at_entry,open_risk_before_entry,open_risk_after_entry
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2017-04-14 16:00:00+00:00,2017-04-17 16:00:00+00:00,0.15,-0.0,466,9.337942536558526,strong_or_audusd_protected,1.0,False,6225.295024372351,0.3,0.44999999999999996
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2017-04-15 00:00:00+00:00,2017-04-17 16:00:00+00:00,0.15,-0.0,467,9.337942536558526,strong_or_audusd_protected,1.0,False,6225.295024372351,0.44999999999999996,0.6
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2017-04-17 04:00:00+00:00,2017-04-17 16:00:00+00:00,0.15,-0.9999999999999997,468,9.337942536558526,strong_or_audusd_protected,1.0,False,6225.295024372351,0.6,0.75
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2017-04-18 12:00:00+00:00,2017-04-18 16:00:00+00:00,0.15,-1.000000000000002,469,9.344681231603623,strong_or_audusd_protected,1.0,False,6229.787487735748,0.0,0.15
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,1,2017-04-18 16:00:00+00:00,2017-04-19 00:00:00+00:00,0.4,2.5,470,24.881771226016582,strong_or_audusd_protected,1.0,False,6220.442806504145,0.0,0.4
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2017-04-20 08:00:00+00:00,2017-04-28 08:00:00+00:00,0.15,1.5808529406871135,471,9.42397085185378,strong_or_audusd_protected,1.0,False,6282.647234569186,0.0,0.15
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2017-04-20 12:00:00+00:00,2017-04-20 16:00:00+00:00,0.25,-1.0000000000000093,472,15.706618086422965,strong_or_audusd_protected,1.0,False,6282.647234569186,0.15,0.4
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2017-04-21 04:00:00+00:00,2017-04-21 20:00:00+00:00,0.25,-1.0000000000000135,473,15.667351541206909,strong_or_audusd_protected,1.0,False,6266.940616482763,0.15,0.4
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2017-04-24 04:00:00+00:00,2017-04-26 20:00:00+00:00,0.25,0.21381611909196754,474,15.628183162353892,strong_or_audusd_protected,1.0,False,6251.273264941557,0.15,0.4
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2017-04-28 20:00:00+00:00,2017-05-02 00:00:00+00:00,0.15,-0.9999999999999879,475,9.404269101671838,strong_or_audusd_protected,1.0,False,6269.512734447892,0.0,0.15
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2017-04-29 00:00:00+00:00,2017-05-05 00:00:00+00:00,0.15,2.125186474213331,476,9.404269101671838,strong_or_audusd_protected,1.0,False,6269.512734447892,0.15,0.3
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2017-05-01 08:00:00+00:00,2017-05-01 16:00:00+00:00,0.25,-0.9999999999999982,477,15.673781836119732,strong_or_audusd_protected,1.0,False,6269.512734447892,0.3,0.55
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2017-05-01 12:00:00+00:00,2017-05-05 12:00:00+00:00,0.15,1.183250913390796,478,9.404269101671838,strong_or_audusd_protected,1.0,False,6269.512734447892,0.55,0.7000000000000001
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2017-05-02 16:00:00+00:00,2017-05-05 08:00:00+00:00,0.15,0.0,479,9.36665202526515,strong_or_audusd_protected,1.0,False,6244.4346835101005,0.3,0.44999999999999996
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2017-05-04 12:00:00+00:00,2017-05-05 08:00:00+00:00,0.15,-0.999999999999991,480,9.36665202526515,strong_or_audusd_protected,1.0,False,6244.4346835101005,0.44999999999999996,0.6
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2017-05-04 16:00:00+00:00,2017-05-05 08:00:00+00:00,0.15,-1.0000000000000133,481,9.36665202526515,strong_or_audusd_protected,1.0,False,6244.4346835101005,0.6,0.75
EURUSD,EURUSD_SWING_RETEST,H1_BREAKOUT_RETEST,1,2017-05-05 07:00:00+00:00,2017-05-05 10:00:00+00:00,0.1,-0.9999999999999728,482,6.264420509004837,full_performance,1.0,False,6264.420509004836,0.6,0.7
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2017-05-05 16:00:00+00:00,2017-05-08 16:00:00+00:00,0.15,0.0,483,9.37582559167444,strong_or_audusd_protected,1.0,False,6250.550394449627,0.0,0.15
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2017-05-05 20:00:00+00:00,2017-05-10 12:00:00+00:00,0.15,3.0,484,9.37582559167444,strong_or_audusd_protected,1.0,False,6250.550394449627,0.15,0.3
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2017-05-08 12:00:00+00:00,2017-05-09 16:00:00+00:00,0.15,-1.0000000000000118,485,9.37582559167444,strong_or_audusd_protected,1.0,False,6250.550394449627,0.3,0.44999999999999996
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2017-05-09 12:00:00+00:00,2017-05-11 16:00:00+00:00,0.15,0.0,486,9.37582559167444,strong_or_audusd_protected,1.0,False,6250.550394449627,0.3,0.44999999999999996
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2017-05-09 16:00:00+00:00,2017-05-10 16:00:00+00:00,0.15,0.0,487,9.361761853286929,strong_or_audusd_protected,1.0,False,6241.174568857952,0.3,0.44999999999999996
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2017-05-16 12:00:00+00:00,2017-05-17 20:00:00+00:00,0.25,3.0,488,15.67325511408244,strong_or_audusd_protected,1.0,False,6269.302045632976,0.0,0.25
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2017-05-16 16:00:00+00:00,2017-05-19 00:00:00+00:00,0.25,0.5570516842531451,489,15.67325511408244,strong_or_audusd_protected,1.0,False,6269.302045632976,0.25,0.5
EURUSD,EURUSD_SWING_RETEST,H1_BREAKOUT_RETEST,1,2017-05-17 09:00:00+00:00,2017-05-17 11:00:00+00:00,0.1,-0.9999999999999581,490,6.269302045632976,full_performance,1.0,False,6269.302045632976,0.5,0.6
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2017-05-19 16:00:00+00:00,2017-05-23 12:00:00+00:00,0.15,-1.0000000000000056,491,9.478174983132929,strong_or_audusd_protected,1.0,False,6318.78332208862,0.0,0.15
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2017-06-02 16:00:00+00:00,2017-06-05 20:00:00+00:00,0.25,-0.9999999999999989,492,15.773262867763718,strong_or_audusd_protected,1.0,False,6309.305147105487,0.0,0.25
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2017-06-02 20:00:00+00:00,2017-06-08 00:00:00+00:00,0.25,1.3040650718254378,493,15.773262867763718,full_performance,1.0,False,6309.305147105487,0.25,0.5
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2017-06-14 20:00:00+00:00,2017-06-15 00:00:00+00:00,0.25,-1.0000000000000075,494,15.785253113530736,full_performance,1.0,False,6314.101245412295,0.0,0.25
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2017-06-16 04:00:00+00:00,2017-06-19 12:00:00+00:00,0.25,0.0,495,15.745789980746911,strong_or_audusd_protected,1.0,False,6298.315992298764,0.0,0.25
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2017-06-26 04:00:00+00:00,2017-06-27 12:00:00+00:00,0.25,2.0,496,15.745789980746911,strong_or_audusd_protected,1.0,False,6298.315992298764,0.0,0.25
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2017-06-27 20:00:00+00:00,2017-06-28 16:00:00+00:00,0.25,0.0,497,15.824518930650646,strong_or_audusd_protected,1.0,False,6329.807572260258,0.0,0.25
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2017-06-28 00:00:00+00:00,2017-06-28 16:00:00+00:00,0.25,0.0,498,15.824518930650646,strong_or_audusd_protected,1.0,False,6329.807572260258,0.25,0.5
EURUSD,EURUSD_SWING_RETEST,H1_BREAKOUT_RETEST,1,2017-06-28 02:00:00+00:00,2017-06-28 16:00:00+00:00,0.1,0.4939643913608313,499,6.3298075722602585,full_performance,1.0,False,6329.807572260258,0.5,0.6
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2017-06-28 04:00:00+00:00,2017-06-28 20:00:00+00:00,0.25,2.0,500,15.824518930650646,strong_or_audusd_protected,1.0,False,6329.807572260258,0.6,0.85
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2017-07-01 00:00:00+00:00,2017-07-03 16:00:00+00:00,0.15,-1.0000000000000122,501,9.546874964499631,strong_or_audusd_protected,1.0,False,6364.583309666422,0.0,0.15
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2017-07-03 16:00:00+00:00,2017-07-06 00:00:00+00:00,0.25,0.0,502,15.887591086754805,full_performance,1.0,False,6355.036434701922,0.0,0.25
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2017-07-03 20:00:00+00:00,2017-07-04 12:00:00+00:00,0.15,-0.9999999999999939,503,9.532554652052882,strong_or_audusd_protected,1.0,False,6355.036434701922,0.25,0.4
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2017-07-04 04:00:00+00:00,2017-07-04 08:00:00+00:00,0.25,-0.9999999999999785,504,15.887591086754805,strong_or_audusd_protected,1.0,False,6355.036434701922,0.4,0.65
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2017-07-07 08:00:00+00:00,2017-07-07 16:00:00+00:00,0.15,-1.0000000000000016,505,9.49442443344467,strong_or_audusd_protected,1.0,False,6329.616288963115,0.0,0.15
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2017-07-07 16:00:00+00:00,2017-07-11 20:00:00+00:00,0.25,0.0,506,15.800304661324176,full_performance,1.0,False,6320.12186452967,0.0,0.25
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2017-07-18 08:00:00+00:00,2017-07-20 08:00:00+00:00,0.25,2.0,507,15.800304661324176,strong_or_audusd_protected,1.0,False,6320.12186452967,0.0,0.25
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2017-07-24 08:00:00+00:00,2017-07-24 20:00:00+00:00,0.25,0.0,508,15.879306184630797,strong_or_audusd_protected,1.0,False,6351.722473852319,0.0,0.25
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2017-07-25 08:00:00+00:00,2017-07-26 08:00:00+00:00,0.25,-0.9999999999999827,509,15.879306184630797,strong_or_audusd_protected,1.0,False,6351.722473852319,0.0,0.25
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2017-07-31 08:00:00+00:00,2017-08-01 16:00:00+00:00,0.25,0.12915410317553977,510,15.83960791916922,strong_or_audusd_protected,1.0,False,6335.843167667688,0.0,0.25
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2017-08-01 08:00:00+00:00,2017-08-02 08:00:00+00:00,0.25,-1.0000000000000109,511,15.83960791916922,full_performance,1.0,False,6335.843167667688,0.25,0.5
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2017-08-02 20:00:00+00:00,2017-08-03 16:00:00+00:00,0.15,-0.9999999999999881,512,9.483073965155956,strong_or_audusd_protected,1.0,False,6322.049310103971,0.0,0.15
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2017-08-18 00:00:00+00:00,2017-08-22 08:00:00+00:00,0.15,-0.0,513,9.468849354208222,strong_or_audusd_protected,1.0,False,6312.566236138815,0.0,0.15
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2017-08-18 04:00:00+00:00,2017-08-19 00:00:00+00:00,0.15,-0.0,514,9.468849354208222,strong_or_audusd_protected,1.0,False,6312.566236138815,0.15,0.3
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2017-08-18 16:00:00+00:00,2017-08-18 20:00:00+00:00,0.15,-0.9999999999999832,515,9.468849354208222,strong_or_audusd_protected,1.0,False,6312.566236138815,0.3,0.44999999999999996
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2017-08-23 16:00:00+00:00,2017-08-24 16:00:00+00:00,0.15,-1.000000000000013,516,9.45464608017691,strong_or_audusd_protected,1.0,False,6303.097386784607,0.0,0.15
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2017-08-30 04:00:00+00:00,2017-08-30 12:00:00+00:00,0.25,0.0,517,15.734106851761076,strong_or_audusd_protected,1.0,False,6293.64274070443,0.0,0.25
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2017-09-04 04:00:00+00:00,2017-09-06 16:00:00+00:00,0.25,0.23813345690517615,518,15.734106851761076,strong_or_audusd_protected,1.0,False,6293.64274070443,0.0,0.25
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2017-09-07 12:00:00+00:00,2017-09-08 00:00:00+00:00,0.15,0.0,519,9.446084336940533,strong_or_audusd_protected,1.0,False,6297.389557960356,0.0,0.15
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2017-09-08 00:00:00+00:00,2017-09-13 00:00:00+00:00,0.15,4.0,520,9.446084336940533,strong_or_audusd_protected,1.0,False,6297.389557960356,0.0,0.15
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2017-09-08 16:00:00+00:00,2017-09-13 20:00:00+00:00,0.2,0.34738438146234435,521,12.594779115920712,strong_or_audusd_protected,1.0,False,6297.389557960356,0.15,0.35
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2017-09-12 20:00:00+00:00,2017-09-13 20:00:00+00:00,0.15,-1.0000000000000178,522,9.446084336940533,strong_or_audusd_protected,1.0,False,6297.389557960356,0.35,0.5
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2017-09-14 16:00:00+00:00,2017-09-15 16:00:00+00:00,0.5,3.0,523,31.65051520262008,strong_or_audusd_protected,1.0,False,6330.103040524016,0.0,0.5
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2017-09-15 08:00:00+00:00,2017-09-18 20:00:00+00:00,0.15,1.3579992939719916,524,9.495154560786023,strong_or_audusd_protected,1.0,False,6330.103040524016,0.5,0.65
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2017-09-27 12:00:00+00:00,2017-09-29 00:00:00+00:00,0.0875,-0.999999999999991,525,5.633205374406382,recovery_probe,0.35,True,6437.948999321579,0.0,0.0875
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2017-10-11 08:00:00+00:00,2017-10-12 08:00:00+00:00,0.25,-1.000000000000002,526,16.080789484867932,strong_or_audusd_protected,1.0,False,6432.315793947173,0.0,0.25
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2017-10-23 04:00:00+00:00,2017-10-25 00:00:00+00:00,0.15,-1.000000000000009,527,9.624352506693459,strong_or_audusd_protected,1.0,False,6416.235004462305,0.0,0.15
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2017-10-31 04:00:00+00:00,2017-11-01 12:00:00+00:00,0.25,-0.0,528,16.01652662988903,strong_or_audusd_protected,1.0,False,6406.6106519556115,0.0,0.25
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2017-11-03 04:00:00+00:00,2017-11-06 20:00:00+00:00,0.25,0.33492243075541556,529,16.01652662988903,strong_or_audusd_protected,1.0,False,6406.6106519556115,0.0,0.25
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2017-11-07 16:00:00+00:00,2017-11-08 04:00:00+00:00,0.25,-1.0000000000000193,530,16.02993736496688,strong_or_audusd_protected,1.0,False,6411.974945986753,0.0,0.25
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2017-11-15 04:00:00+00:00,2017-11-15 16:00:00+00:00,0.25,-0.9999999999999949,531,15.989862521554464,strong_or_audusd_protected,1.0,False,6395.945008621786,0.0,0.25
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2017-11-17 08:00:00+00:00,2017-11-18 00:00:00+00:00,0.25,-0.0,532,15.949887865250577,strong_or_audusd_protected,1.0,False,6379.955146100231,0.0,0.25
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2017-11-22 08:00:00+00:00,2017-11-22 20:00:00+00:00,0.25,-1.0000000000000107,533,15.949887865250577,strong_or_audusd_protected,1.0,False,6379.955146100231,0.0,0.25
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2017-11-29 20:00:00+00:00,2017-12-04 04:00:00+00:00,0.15,0.1807557410004715,534,9.54600788735247,strong_or_audusd_protected,1.0,False,6364.00525823498,0.0,0.15
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2017-11-30 08:00:00+00:00,2017-12-01 20:00:00+00:00,0.15,0.0,535,9.54600788735247,strong_or_audusd_protected,1.0,False,6364.00525823498,0.15,0.3
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2017-11-30 12:00:00+00:00,2017-12-01 20:00:00+00:00,0.15,0.0,536,9.54600788735247,strong_or_audusd_protected,1.0,False,6364.00525823498,0.3,0.44999999999999996
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2017-11-30 20:00:00+00:00,2017-12-01 20:00:00+00:00,0.15,-1.0000000000000153,537,9.54600788735247,strong_or_audusd_protected,1.0,False,6364.00525823498,0.44999999999999996,0.6
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2017-12-01 00:00:00+00:00,2017-12-01 20:00:00+00:00,0.15,-1.0000000000000173,538,9.54600788735247,strong_or_audusd_protected,1.0,False,6364.00525823498,0.6,0.75
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2017-12-01 20:00:00+00:00,2017-12-04 04:00:00+00:00,0.15,-1.0000000000000004,539,9.51736986369041,strong_or_audusd_protected,1.0,False,6344.913242460274,0.15,0.3
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2017-12-08 04:00:00+00:00,2017-12-14 00:00:00+00:00,0.0875,-1.0000000000000113,540,5.544981197285126,recovery_probe,0.35,True,6337.121368325858,0.0,0.0875
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2017-12-20 20:00:00+00:00,2017-12-22 04:00:00+00:00,0.25,-0.9999999999999857,541,15.828940967821433,strong_or_audusd_protected,1.0,False,6331.5763871285735,0.0,0.25
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2017-12-28 08:00:00+00:00,2017-12-29 20:00:00+00:00,0.25,3.0,542,15.789368615401882,strong_or_audusd_protected,1.0,False,6315.747446160753,0.0,0.25
EURUSD,EURUSD_SWING_RETEST,H1_BREAKOUT_RETEST,1,2017-12-29 08:00:00+00:00,2017-12-29 12:00:00+00:00,0.1,3.0,543,6.315747446160754,full_performance,1.0,False,6315.747446160753,0.25,0.35
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,1,2017-12-29 12:00:00+00:00,2017-12-30 00:00:00+00:00,0.4,0.0,544,25.33877875399694,strong_or_audusd_protected,1.0,False,6334.694688499235,0.25,0.65
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2017-12-29 16:00:00+00:00,2017-12-30 00:00:00+00:00,0.2,-0.9999999999999971,545,12.66938937699847,strong_or_audusd_protected,1.0,False,6334.694688499235,0.65,0.8500000000000001
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2018-01-02 04:00:00+00:00,2018-01-03 20:00:00+00:00,0.15,0.6560918627900807,546,9.554090107452662,strong_or_audusd_protected,1.0,False,6369.393404968441,0.0,0.15
GBPUSD,GBPUSD_V10_PRECISION,SECONDARY_12UTC_BREAKOUT,1,2018-01-02 12:00:00+00:00,2018-01-03 20:00:00+00:00,0.4,0.0,547,25.477573619873766,strong_or_audusd_protected,1.0,False,6369.393404968441,0.15,0.55
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2018-01-02 16:00:00+00:00,2018-01-03 16:00:00+00:00,0.15,0.0,548,9.554090107452662,strong_or_audusd_protected,1.0,False,6369.393404968441,0.55,0.7000000000000001
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2018-01-04 08:00:00+00:00,2018-01-05 12:00:00+00:00,0.25,0.0,549,15.93915441436076,strong_or_audusd_protected,1.0,False,6375.661765744304,0.0,0.25
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2018-01-09 04:00:00+00:00,2018-01-09 12:00:00+00:00,0.25,-1.0000000000000293,550,15.93915441436076,strong_or_audusd_protected,1.0,False,6375.661765744304,0.0,0.25
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2018-01-11 04:00:00+00:00,2018-01-15 04:00:00+00:00,0.25,2.0,551,15.899306528324857,strong_or_audusd_protected,1.0,False,6359.722611329943,0.0,0.25
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2018-01-12 12:00:00+00:00,2018-01-15 12:00:00+00:00,0.25,3.0,552,15.899306528324857,strong_or_audusd_protected,1.0,False,6359.722611329943,0.25,0.5
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2018-01-13 00:00:00+00:00,2018-01-18 00:00:00+00:00,0.25,0.0,553,15.899306528324857,strong_or_audusd_protected,1.0,False,6359.722611329943,0.5,0.75
GBPUSD,GBPUSD_V10_PRECISION,SECONDARY_12UTC_BREAKOUT,1,2018-01-15 12:00:00+00:00,2018-01-23 00:00:00+00:00,0.4,3.0,554,25.75687657588627,strong_or_audusd_protected,1.0,False,6439.219143971567,0.25,0.65
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2018-01-16 20:00:00+00:00,2018-01-17 08:00:00+00:00,0.15,0.0,555,9.65882871595735,strong_or_audusd_protected,1.0,False,6439.219143971567,0.65,0.8
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2018-01-18 00:00:00+00:00,2018-01-18 20:00:00+00:00,0.15,0.0,556,9.65882871595735,strong_or_audusd_protected,1.0,False,6439.219143971567,0.4,0.55
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2018-01-18 08:00:00+00:00,2018-01-20 00:00:00+00:00,0.25,0.2885204296051021,557,16.09804785992892,strong_or_audusd_protected,1.0,False,6439.219143971567,0.55,0.8
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2018-01-18 12:00:00+00:00,2018-01-19 20:00:00+00:00,0.15,0.0,558,9.65882871595735,strong_or_audusd_protected,1.0,False,6439.219143971567,0.8,0.9500000000000001
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2018-01-22 08:00:00+00:00,2018-01-23 08:00:00+00:00,0.25,0.0,559,16.109659399139794,strong_or_audusd_protected,1.0,False,6443.863759655917,0.4,0.65
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2018-01-23 04:00:00+00:00,2018-01-23 08:00:00+00:00,0.15,-1.000000000000005,560,9.781701584075364,strong_or_audusd_protected,1.0,False,6521.1343893835765,0.25,0.4
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2018-01-24 00:00:00+00:00,2018-01-25 00:00:00+00:00,0.15,4.0,561,9.76702903169925,strong_or_audusd_protected,1.0,False,6511.352687799501,0.0,0.15
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2018-01-24 04:00:00+00:00,2018-01-24 16:00:00+00:00,0.25,2.0,562,16.278381719498753,strong_or_audusd_protected,1.0,False,6511.352687799501,0.15,0.4
GBPUSD,GBPUSD_V10_PRECISION,SECONDARY_12UTC_BREAKOUT,1,2018-01-24 12:00:00+00:00,2018-01-25 08:00:00+00:00,0.4,3.0,563,26.045410751198006,strong_or_audusd_protected,1.0,False,6511.352687799501,0.4,0.8
EURUSD,EURUSD_SWING_RETEST,H1_BREAKOUT_RETEST,1,2018-01-25 05:00:00+00:00,2018-01-25 09:00:00+00:00,0.1,0.0,564,6.582977567365296,full_performance,1.0,False,6582.977567365295,0.4,0.5
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2018-01-25 08:00:00+00:00,2018-01-25 20:00:00+00:00,0.15,-1.0000000000000007,565,9.991670699428333,strong_or_audusd_protected,1.0,False,6661.113799618889,0.1,0.25
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2018-01-25 16:00:00+00:00,2018-01-26 00:00:00+00:00,0.15,-1.0000000000000169,566,9.991670699428333,strong_or_audusd_protected,1.0,False,6661.113799618889,0.15,0.3
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2018-01-26 04:00:00+00:00,2018-01-30 12:00:00+00:00,0.25,0.14471582392446708,567,16.602826145550083,strong_or_audusd_protected,1.0,False,6641.130458220033,0.0,0.25
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2018-01-31 08:00:00+00:00,2018-02-01 00:00:00+00:00,0.25,-0.9999999999999822,568,16.608832874712903,strong_or_audusd_protected,1.0,False,6643.533149885161,0.0,0.25
