symbol,engine,setup,side,entry_time,exit_time,risk_percent,r_multiple
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-01-10 12:00:00+00:00,2020-01-17 12:00:00+00:00,0.25,1.6331214213271221
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-01-10 16:00:00+00:00,2020-01-17 16:00:00+00:00,0.25,1.645038109718071
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-01-13 12:00:00+00:00,2020-01-15 04:00:00+00:00,0.25,0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-01-14 04:00:00+00:00,2020-01-21 04:00:00+00:00,0.25,-0.4176882319987954
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2020-01-31 16:00:00+00:00,2020-02-03 12:00:00+00:00,0.2,0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-02-05 12:00:00+00:00,2020-02-12 12:00:00+00:00,0.25,0.8740183446986833
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-02-05 16:00:00+00:00,2020-02-12 16:00:00+00:00,0.25,0.6044862659655007
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-02-06 08:00:00+00:00,2020-02-07 20:00:00+00:00,0.25,-1.0000000000000144
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2020-02-06 20:00:00+00:00,2020-02-07 20:00:00+00:00,0.25,-0.0
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2020-02-07 04:00:00+00:00,2020-02-07 20:00:00+00:00,0.25,2.0
EURUSD,EURUSD_SWING_RETEST,H1_BREAKOUT_RETEST,-1,2020-02-08 00:00:00+00:00,2020-02-10 07:00:00+00:00,0.1,-1.0000000000000002
EURUSD,EURUSD_SWING_RETEST,H1_BREAKOUT_RETEST,-1,2020-02-13 03:00:00+00:00,2020-02-13 11:00:00+00:00,0.1,-1.0000000000000604
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2020-02-13 08:00:00+00:00,2020-02-13 20:00:00+00:00,0.25,-0.9999999999999942
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-02-19 12:00:00+00:00,2020-02-19 20:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-02-19 16:00:00+00:00,2020-02-20 00:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-02-19 20:00:00+00:00,2020-02-20 04:00:00+00:00,0.25,0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-02-20 00:00:00+00:00,2020-02-21 12:00:00+00:00,0.25,0.5416441631285956
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2020-02-20 04:00:00+00:00,2020-02-21 08:00:00+00:00,0.25,2.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-02-20 12:00:00+00:00,2020-02-21 12:00:00+00:00,0.25,-1.0000000000000107
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2020-02-20 16:00:00+00:00,2020-02-21 12:00:00+00:00,0.5,-0.9999999999999869
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,-1,2020-02-24 12:00:00+00:00,2020-02-24 20:00:00+00:00,0.4,-0.9999999999999915
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2020-02-25 08:00:00+00:00,2020-02-26 20:00:00+00:00,0.25,2.0
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,-1,2020-02-28 16:00:00+00:00,2020-02-29 00:00:00+00:00,0.4,2.5
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2020-02-28 16:00:00+00:00,2020-03-04 20:00:00+00:00,0.5,-0.0
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2020-03-02 12:00:00+00:00,2020-03-03 20:00:00+00:00,0.15,-1.000000000000009
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2020-03-03 04:00:00+00:00,2020-03-03 08:00:00+00:00,0.25,-1.000000000000003
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-03-05 16:00:00+00:00,2020-03-09 04:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-03-05 20:00:00+00:00,2020-03-09 04:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-03-06 00:00:00+00:00,2020-03-09 04:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-03-06 04:00:00+00:00,2020-03-09 04:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-03-06 08:00:00+00:00,2020-03-09 04:00:00+00:00,0.25,3.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2020-03-06 12:00:00+00:00,2020-03-06 20:00:00+00:00,0.15,-0.9999999999999869
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-03-06 12:00:00+00:00,2020-03-09 04:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-03-09 04:00:00+00:00,2020-03-10 04:00:00+00:00,0.25,-0.9999999999999967
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2020-03-10 08:00:00+00:00,2020-03-12 16:00:00+00:00,0.25,2.0
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2020-03-12 16:00:00+00:00,2020-03-13 00:00:00+00:00,0.2,-0.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2020-03-16 12:00:00+00:00,2020-03-18 20:00:00+00:00,0.15,3.0
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2020-03-16 12:00:00+00:00,2020-03-18 20:00:00+00:00,0.15,4.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2020-03-16 16:00:00+00:00,2020-03-18 20:00:00+00:00,0.15,3.0
GBPUSD,GBPUSD_V10_PRECISION,SECONDARY_12UTC_BREAKOUT,-1,2020-03-17 12:00:00+00:00,2020-03-18 16:00:00+00:00,0.4,3.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2020-03-17 16:00:00+00:00,2020-03-18 00:00:00+00:00,0.15,-0.9999999999999983
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2020-03-17 16:00:00+00:00,2020-03-18 20:00:00+00:00,0.2,3.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2020-03-18 16:00:00+00:00,2020-03-19 16:00:00+00:00,0.15,-0.0
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2020-03-18 16:00:00+00:00,2020-03-19 20:00:00+00:00,0.5,-0.0
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2020-03-19 20:00:00+00:00,2020-03-20 12:00:00+00:00,0.15,-0.9999999999999979
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2020-03-26 04:00:00+00:00,2020-03-26 16:00:00+00:00,0.25,-0.9999999999999987
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-04-01 20:00:00+00:00,2020-04-02 20:00:00+00:00,0.25,-0.9999999999999988
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-04-13 20:00:00+00:00,2020-04-15 16:00:00+00:00,0.25,-0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-04-14 16:00:00+00:00,2020-04-15 12:00:00+00:00,0.25,-0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-04-14 20:00:00+00:00,2020-04-15 12:00:00+00:00,0.25,-1.000000000000002
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2020-04-21 08:00:00+00:00,2020-04-23 12:00:00+00:00,0.15,-0.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2020-04-21 12:00:00+00:00,2020-04-22 16:00:00+00:00,0.15,-0.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2020-04-21 16:00:00+00:00,2020-04-21 20:00:00+00:00,0.15,-0.9999999999999811
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-04-28 16:00:00+00:00,2020-04-30 20:00:00+00:00,0.25,-1.0000000000000095
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-04-29 08:00:00+00:00,2020-04-30 20:00:00+00:00,0.25,-1.0000000000000144
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-05-06 04:00:00+00:00,2020-05-08 16:00:00+00:00,0.25,-0.9999999999999983
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-05-06 16:00:00+00:00,2020-05-07 16:00:00+00:00,0.25,-0.9999999999999888
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-05-06 20:00:00+00:00,2020-05-07 12:00:00+00:00,0.25,-1.0000000000000164
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2020-05-14 16:00:00+00:00,2020-05-18 20:00:00+00:00,0.15,-0.0
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2020-05-26 04:00:00+00:00,2020-05-26 12:00:00+00:00,0.25,2.0
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2020-05-29 08:00:00+00:00,2020-06-01 08:00:00+00:00,0.25,2.0
EURUSD,EURUSD_SWING_RETEST,H1_BREAKOUT_RETEST,1,2020-05-29 11:00:00+00:00,2020-05-29 17:00:00+00:00,0.1,0.2973948008084257
EURUSD,EURUSD_SWING_RETEST,H1_BREAKOUT_RETEST,1,2020-06-03 10:00:00+00:00,2020-06-03 12:00:00+00:00,0.1,0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-06-05 12:00:00+00:00,2020-06-08 16:00:00+00:00,0.25,0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-06-05 16:00:00+00:00,2020-06-08 20:00:00+00:00,0.25,-1.0000000000000078
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-06-05 20:00:00+00:00,2020-06-08 16:00:00+00:00,0.25,-0.9999999999999974
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2020-06-10 08:00:00+00:00,2020-06-11 04:00:00+00:00,0.25,0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-06-23 16:00:00+00:00,2020-06-24 04:00:00+00:00,0.25,-0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-06-23 20:00:00+00:00,2020-06-24 20:00:00+00:00,0.25,-1.0000000000000149
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2020-07-02 08:00:00+00:00,2020-07-07 04:00:00+00:00,0.25,2.0
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2020-07-06 04:00:00+00:00,2020-07-07 12:00:00+00:00,0.25,0.021894489909893608
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,1,2020-07-07 16:00:00+00:00,2020-07-08 00:00:00+00:00,0.4,0.0
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2020-07-07 16:00:00+00:00,2020-07-14 00:00:00+00:00,0.5,0.5222157116172085
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2020-07-08 04:00:00+00:00,2020-07-10 04:00:00+00:00,0.15,0.5882220304124254
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2020-07-09 08:00:00+00:00,2020-07-09 12:00:00+00:00,0.25,-0.999999999999991
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2020-07-09 16:00:00+00:00,2020-07-09 20:00:00+00:00,0.2,-0.9999999999999958
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-07-10 04:00:00+00:00,2020-07-13 12:00:00+00:00,0.25,-0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-07-10 08:00:00+00:00,2020-07-11 00:00:00+00:00,0.25,-0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-07-10 12:00:00+00:00,2020-07-13 12:00:00+00:00,0.25,-0.9999999999999983
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2020-07-14 20:00:00+00:00,2020-07-15 20:00:00+00:00,0.25,0.0
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2020-07-15 04:00:00+00:00,2020-07-16 00:00:00+00:00,0.25,0.0
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2020-07-15 12:00:00+00:00,2020-07-16 12:00:00+00:00,0.25,-1.000000000000014
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2020-07-17 04:00:00+00:00,2020-07-21 12:00:00+00:00,0.25,2.0
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2020-07-17 08:00:00+00:00,2020-07-21 12:00:00+00:00,0.25,2.0
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2020-07-20 04:00:00+00:00,2020-07-21 12:00:00+00:00,0.25,2.0
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,1,2020-07-22 16:00:00+00:00,2020-07-27 16:00:00+00:00,0.4,2.5
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2020-07-22 20:00:00+00:00,2020-07-30 16:00:00+00:00,0.15,4.0
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2020-07-24 04:00:00+00:00,2020-07-24 08:00:00+00:00,0.25,-1.0000000000000033
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-07-24 04:00:00+00:00,2020-07-27 08:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-07-24 08:00:00+00:00,2020-07-27 08:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-07-24 16:00:00+00:00,2020-07-25 00:00:00+00:00,0.25,-0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-07-24 20:00:00+00:00,2020-07-25 00:00:00+00:00,0.25,-1.0000000000000149
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2020-07-27 04:00:00+00:00,2020-07-28 12:00:00+00:00,0.25,0.0
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2020-07-27 08:00:00+00:00,2020-07-28 12:00:00+00:00,0.25,0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-07-27 08:00:00+00:00,2020-07-28 08:00:00+00:00,0.25,-0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-07-28 16:00:00+00:00,2020-07-31 16:00:00+00:00,0.25,0.4974171665988971
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-07-28 20:00:00+00:00,2020-07-31 16:00:00+00:00,0.25,0.4306087031302219
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-07-29 12:00:00+00:00,2020-07-31 16:00:00+00:00,0.25,0.07738734739503313
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2020-07-30 00:00:00+00:00,2020-08-03 04:00:00+00:00,0.15,1.140813359542953
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2020-07-30 16:00:00+00:00,2020-08-03 16:00:00+00:00,0.2,0.21997780966525718
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-07-31 00:00:00+00:00,2020-07-31 12:00:00+00:00,0.25,-0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-07-31 04:00:00+00:00,2020-07-31 16:00:00+00:00,0.25,-1.0000000000000087
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2020-07-31 08:00:00+00:00,2020-08-03 04:00:00+00:00,0.15,-0.9999999999999976
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-07-31 08:00:00+00:00,2020-07-31 16:00:00+00:00,0.25,-1.0000000000000029
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2020-07-31 16:00:00+00:00,2020-07-31 20:00:00+00:00,0.2,-1.0000000000000029
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2020-08-05 04:00:00+00:00,2020-08-06 04:00:00+00:00,0.25,0.2932301513815101
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2020-08-06 04:00:00+00:00,2020-08-07 20:00:00+00:00,0.25,-1.0000000000000038
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2020-08-11 20:00:00+00:00,2020-08-12 00:00:00+00:00,0.15,-0.9999999999999777
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2020-08-13 12:00:00+00:00,2020-08-14 00:00:00+00:00,0.15,0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-08-18 12:00:00+00:00,2020-08-19 08:00:00+00:00,0.25,-0.0
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2020-08-18 16:00:00+00:00,2020-08-19 20:00:00+00:00,0.25,-0.9999999999999956
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-08-18 20:00:00+00:00,2020-08-19 20:00:00+00:00,0.25,-0.9999999999999838
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-08-19 04:00:00+00:00,2020-08-19 08:00:00+00:00,0.25,-0.9999999999999988
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2020-08-21 04:00:00+00:00,2020-08-21 12:00:00+00:00,0.25,-1.0000000000000027
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,1,2020-08-28 12:00:00+00:00,2020-09-01 12:00:00+00:00,0.4,2.5
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2020-08-29 00:00:00+00:00,2020-09-02 00:00:00+00:00,0.15,0.43472764117802587
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2020-09-01 08:00:00+00:00,2020-09-01 20:00:00+00:00,0.25,-0.9999999999999873
EURUSD,EURUSD_SWING_RETEST,H1_BREAKOUT_RETEST,1,2020-09-01 11:00:00+00:00,2020-09-01 12:00:00+00:00,0.1,-0.9999999999999793
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2020-09-01 16:00:00+00:00,2020-09-01 20:00:00+00:00,0.2,-1.0000000000000078
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-09-15 16:00:00+00:00,2020-09-17 16:00:00+00:00,0.25,3.0
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2020-09-16 08:00:00+00:00,2020-09-17 00:00:00+00:00,0.25,-0.9999999999999885
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-09-16 12:00:00+00:00,2020-09-18 16:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-09-16 16:00:00+00:00,2020-09-17 08:00:00+00:00,0.25,-1.0000000000000129
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-09-17 12:00:00+00:00,2020-09-21 20:00:00+00:00,0.25,0.4900214721907828
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-09-17 16:00:00+00:00,2020-09-21 20:00:00+00:00,0.25,-0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-09-18 12:00:00+00:00,2020-09-21 20:00:00+00:00,0.25,-0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-09-18 16:00:00+00:00,2020-09-21 20:00:00+00:00,0.25,-0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-09-21 12:00:00+00:00,2020-09-21 20:00:00+00:00,0.25,-1.0000000000000138
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2020-10-09 20:00:00+00:00,2020-10-12 16:00:00+00:00,0.25,-1.0000000000000104
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2020-10-10 00:00:00+00:00,2020-10-12 16:00:00+00:00,0.25,-0.9999999999999839
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-10-14 16:00:00+00:00,2020-10-16 00:00:00+00:00,0.25,-1.0000000000000266
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-10-14 20:00:00+00:00,2020-10-15 20:00:00+00:00,0.25,-0.9999999999999823
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2020-10-21 08:00:00+00:00,2020-10-22 04:00:00+00:00,0.25,0.0
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2020-10-21 12:00:00+00:00,2020-10-22 04:00:00+00:00,0.25,0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-10-21 12:00:00+00:00,2020-10-23 00:00:00+00:00,0.25,0.1385178618796218
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-10-21 16:00:00+00:00,2020-10-22 20:00:00+00:00,0.25,-0.9999999999999886
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2020-10-21 20:00:00+00:00,2020-10-22 08:00:00+00:00,0.25,-1.0000000000000056
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-10-21 20:00:00+00:00,2020-10-22 20:00:00+00:00,0.25,-0.9999999999999761
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-10-28 08:00:00+00:00,2020-10-29 20:00:00+00:00,0.25,-0.9999999999999918
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2020-10-28 12:00:00+00:00,2020-10-28 20:00:00+00:00,0.15,-1.0000000000000207
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2020-11-03 08:00:00+00:00,2020-11-03 12:00:00+00:00,0.25,-1.0000000000000098
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-11-05 16:00:00+00:00,2020-11-06 20:00:00+00:00,0.25,-0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-11-06 00:00:00+00:00,2020-11-09 16:00:00+00:00,0.25,-0.9999999999999915
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2020-11-06 12:00:00+00:00,2020-11-12 16:00:00+00:00,0.15,0.2099261045060334
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2020-11-06 16:00:00+00:00,2020-11-09 20:00:00+00:00,0.25,-0.9999999999999923
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-11-06 16:00:00+00:00,2020-11-09 12:00:00+00:00,0.25,-1.0000000000000127
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2020-11-10 04:00:00+00:00,2020-11-12 12:00:00+00:00,0.15,0.0
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2020-11-12 00:00:00+00:00,2020-11-12 16:00:00+00:00,0.15,-1.0000000000000098
