time,event,equity,balance,peak,drawdown_percent,open_risk_percent,trade_id,engine_group,engine,symbol,risk_percent,admission_reason,pnl
2024-04-22T10:13:00+00:00,ENTRY,16136.314589119118,16136.314589119118,16610.39194838693,2.8541009793200534,0.45,2556.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-04-22T10:37:00+00:00,EXIT,16063.701173468082,16063.701173468082,16610.39194838693,3.2912575249131137,0.0,2556.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,-72.61341565103604
2024-04-22T12:21:00+00:00,ENTRY,16063.701173468082,16063.701173468082,16610.39194838693,3.2912575249131137,0.45,2557.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-04-22T12:45:00+00:00,EXIT,15991.414518187476,15991.414518187476,16610.39194838693,3.726446866051004,0.0,2557.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,-72.28665528060637
2024-04-22T14:50:00+00:00,ENTRY,15991.414518187476,15991.414518187476,16610.39194838693,3.726446866051004,0.45,2558.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-04-22T15:14:00+00:00,EXIT,16077.768156585687,16077.768156585687,16610.39194838693,3.2065696791276825,0.0,2558.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,86.35363839821237
2024-04-22T16:20:00+00:00,ENTRY,16077.768156585687,16077.768156585687,16610.39194838693,3.2065696791276825,0.45,2559.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-04-22T16:44:00+00:00,EXIT,16164.58810463125,16164.58810463125,16610.39194838693,2.6838851553949743,0.0,2559.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,86.81994804556273
2024-04-24T08:51:00+00:00,ENTRY,16164.58810463125,16164.58810463125,16610.39194838693,2.6838851553949743,0.45,2560.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-04-24T09:15:00+00:00,EXIT,16251.87688039626,16251.87688039626,16610.39194838693,2.158378135234102,0.0,2560.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,87.28877576500875
2024-04-24T09:51:00+00:00,ENTRY,16251.87688039626,16251.87688039626,16610.39194838693,2.158378135234102,0.45,2561.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-04-24T10:15:00+00:00,EXIT,16178.743434434477,16178.743434434477,16610.39194838693,2.5986654336255466,0.0,2561.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,-73.13344596178317
2024-04-24T10:37:00+00:00,ENTRY,16178.743434434477,16178.743434434477,16610.39194838693,2.5986654336255466,0.45,2562.0,ICT,ICT_V14_3_UNDER10,GBPJPY,0.45,ict_active,
2024-04-24T11:21:00+00:00,EXIT,16269.74886625317,16269.74886625317,16610.39194838693,2.0507829266896898,0.0,2562.0,ICT,ICT_V14_3_UNDER10,GBPJPY,,,91.00543181869392
2024-04-24T14:36:00+00:00,ENTRY,16269.74886625317,16269.74886625317,16610.39194838693,2.0507829266896898,0.45,2563.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-04-24T15:00:00+00:00,EXIT,16222.89198951835,16222.89198951835,16610.39194838693,2.332876671860893,0.0,2563.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,-46.856876734819785
2024-04-24T16:58:00+00:00,ENTRY,16222.89198951835,16222.89198951835,16610.39194838693,2.332876671860893,0.45,2564.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-04-24T17:42:00+00:00,EXIT,16149.888975565518,16149.888975565518,16610.39194838693,2.7723787268375135,0.0,2564.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,-73.00301395283257
2024-04-25T08:40:00+00:00,ENTRY,16149.888975565518,16149.888975565518,16610.39194838693,2.7723787268375135,0.45,2565.0,ICT,ICT_V14_3_UNDER10,GBPJPY,0.45,ict_active,
2024-04-25T08:49:00+00:00,ENTRY,16149.888975565518,16149.888975565518,16610.39194838693,2.7723787268375135,0.9,2566.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-04-25T09:13:00+00:00,EXIT,16077.214475175473,16077.214475175473,16610.39194838693,3.2099030225667455,0.45,2566.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,-72.67450039004483
2024-04-25T09:24:00+00:00,EXIT,16168.057600663029,16168.057600663029,16610.39194838693,2.662997652905208,0.0,2565.0,ICT,ICT_V14_3_UNDER10,GBPJPY,,,90.84312548755604
2024-04-25T10:57:00+00:00,ENTRY,16168.057600663029,16168.057600663029,16610.39194838693,2.662997652905208,0.45,2567.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-04-25T11:21:00+00:00,EXIT,16095.301341460045,16095.301341460045,16610.39194838693,3.1010141634671395,0.0,2567.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,-72.75625920298363
2024-04-25T11:24:00+00:00,ENTRY,16095.301341460045,16095.301341460045,16610.39194838693,3.1010141634671395,0.45,2568.0,ICT,ICT_V14_3_UNDER10,GBPJPY,0.45,ict_active,
2024-04-25T12:08:00+00:00,EXIT,16185.837411505758,16185.837411505758,16610.39194838693,2.55595736813664,0.0,2568.0,ICT,ICT_V14_3_UNDER10,GBPJPY,,,90.53607004571276
2024-04-25T15:07:00+00:00,ENTRY,16185.837411505758,16185.837411505758,16610.39194838693,2.55595736813664,0.45,2569.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-04-25T15:31:00+00:00,EXIT,16273.240933527888,16273.240933527888,16610.39194838693,2.029759537924582,0.0,2569.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,87.4035220221311
2024-04-25T16:11:00+00:00,ENTRY,16273.240933527888,16273.240933527888,16610.39194838693,2.029759537924582,0.45,2570.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-04-25T16:35:00+00:00,EXIT,16244.723129297356,16244.723129297356,16610.39194838693,2.2014460599473322,0.0,2570.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,-28.517804230532743
2024-04-26T09:07:00+00:00,ENTRY,16244.723129297356,16244.723129297356,16610.39194838693,2.2014460599473322,0.45,2571.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-04-26T09:31:00+00:00,EXIT,16241.79907913407,16241.79907913407,16610.39194838693,2.21904979965661,0.0,2571.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,-2.9240501632841607
2024-04-26T11:03:00+00:00,ENTRY,16241.79907913407,16241.79907913407,16610.39194838693,2.21904979965661,0.45,2572.0,ICT,ICT_V14_3_UNDER10,GBPJPY,0.45,ict_active,
2024-04-26T11:03:00+00:00,ENTRY,16241.79907913407,16241.79907913407,16610.39194838693,2.21904979965661,0.9,2573.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-04-26T11:27:00+00:00,EXIT,16168.710983277968,16168.710983277968,16610.39194838693,2.6590640755581525,0.45,2573.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,-73.08809585610332
2024-04-26T11:47:00+00:00,EXIT,16260.071103098097,16260.071103098097,16610.39194838693,2.109046230681224,0.0,2572.0,ICT,ICT_V14_3_UNDER10,GBPJPY,,,91.36011982012916
2024-04-26T12:13:00+00:00,ENTRY,16260.071103098097,16260.071103098097,16610.39194838693,2.109046230681224,0.45,2574.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-04-26T12:57:00+00:00,EXIT,16186.900783134155,16186.900783134155,16610.39194838693,2.5495555226431583,0.0,2574.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,-73.17031996394144
2024-04-26T15:50:00+00:00,ENTRY,16186.900783134155,16186.900783134155,16610.39194838693,2.5495555226431583,0.45,2575.0,ICT,ICT_V14_3_UNDER10,GBPJPY,0.45,ict_active,
2024-04-26T15:50:00+00:00,ENTRY,16186.900783134155,16186.900783134155,16610.39194838693,2.5495555226431583,0.9,2576.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-04-26T16:34:00+00:00,EXIT,16133.536371578855,16133.536371578855,16610.39194838693,2.870826758873572,0.45,2575.0,ICT,ICT_V14_3_UNDER10,GBPJPY,,,-53.364411555298936
2024-04-26T16:34:00+00:00,EXIT,16224.587688483985,16224.587688483985,16610.39194838693,2.3226680086884373,0.0,2576.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,91.05131690512962
2024-04-26T17:11:00+00:00,ENTRY,16224.587688483985,16224.587688483985,16610.39194838693,2.3226680086884373,0.45,2577.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-04-26T17:14:00+00:00,ENTRY,16224.587688483985,16224.587688483985,16610.39194838693,2.3226680086884373,0.9,2578.0,ICT,ICT_V14_3_UNDER10,GBPJPY,0.45,ict_active,
2024-04-26T17:35:00+00:00,EXIT,16151.577043885807,16151.577043885807,16610.39194838693,2.762216002649341,0.45,2577.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,-73.01064459817793
2024-04-26T17:58:00+00:00,EXIT,16078.566399287629,16078.566399287629,16610.39194838693,3.2017639966102447,0.0,2578.0,ICT,ICT_V14_3_UNDER10,GBPJPY,,,-73.01064459817793
2024-04-29T10:38:00+00:00,ENTRY,16078.566399287629,16078.566399287629,16610.39194838693,3.2017639966102447,0.45,2579.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-04-29T11:02:00+00:00,EXIT,16069.883973432035,16069.883973432035,16610.39194838693,3.2540350440519443,0.0,2579.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,-8.682425855594257
2024-04-29T12:14:00+00:00,ENTRY,16069.883973432035,16069.883973432035,16610.39194838693,3.2540350440519443,0.45,2580.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-04-29T12:38:00+00:00,EXIT,16156.661346888568,16156.661346888568,16610.39194838693,2.731606833289827,0.0,2580.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,86.77737345653298
2024-04-29T14:22:00+00:00,ENTRY,16156.661346888568,16156.661346888568,16610.39194838693,2.731606833289827,0.45,2581.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-04-29T14:46:00+00:00,EXIT,16243.907318161766,16243.907318161766,16610.39194838693,2.206357510189594,0.0,2581.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,87.24597127319826
2024-05-01T09:06:00+00:00,ENTRY,16243.907318161766,16243.907318161766,16610.39194838693,2.206357510189594,0.45,2582.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-05-01T09:30:00+00:00,EXIT,16331.62441767984,16331.62441767984,16610.39194838693,1.67827184074462,0.0,2582.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,87.71709951807352
2024-05-01T09:38:00+00:00,ENTRY,16331.62441767984,16331.62441767984,16610.39194838693,1.67827184074462,0.45,2583.0,ICT,ICT_V14_3_UNDER10,GBPJPY,0.45,ict_active,
2024-05-01T10:22:00+00:00,EXIT,16258.13210780028,16258.13210780028,16610.39194838693,2.120719617461267,0.0,2583.0,ICT,ICT_V14_3_UNDER10,GBPJPY,,,-73.49230987955929
2024-05-01T10:44:00+00:00,ENTRY,16258.13210780028,16258.13210780028,16610.39194838693,2.120719617461267,0.45,2584.0,ICT,ICT_V14_3_UNDER10,GBPJPY,0.45,ict_active,
2024-05-01T11:28:00+00:00,EXIT,16349.584100906657,16349.584100906657,16610.39194838693,1.5701486653094847,0.0,2584.0,ICT,ICT_V14_3_UNDER10,GBPJPY,,,91.45199310637658
2024-05-01T14:24:00+00:00,ENTRY,16349.584100906657,16349.584100906657,16610.39194838693,1.5701486653094847,0.45,2585.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-05-01T14:45:00+00:00,ENTRY,16349.584100906657,16349.584100906657,16610.39194838693,1.5701486653094847,0.9,2586.0,ICT,ICT_V14_3_UNDER10,GBPJPY,0.45,ict_active,
2024-05-01T14:48:00+00:00,EXIT,16437.87185505155,16437.87185505155,16610.39194838693,1.0386274681021659,0.45,2585.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,88.28775414489596
2024-05-01T15:29:00+00:00,EXIT,16376.070427150145,16376.070427150145,16610.39194838693,1.4106923061471686,0.0,2586.0,ICT,ICT_V14_3_UNDER10,GBPJPY,,,-61.80142790140576
2024-05-01T17:09:00+00:00,ENTRY,16376.070427150145,16376.070427150145,16610.39194838693,1.4106923061471686,0.45,2587.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-05-01T17:33:00+00:00,EXIT,16464.501207456757,16464.501207456757,16610.39194838693,0.8783100446003602,0.0,2587.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,88.4307803066108
2024-05-02T08:13:00+00:00,ENTRY,16464.501207456757,16464.501207456757,16610.39194838693,0.8783100446003602,0.45,2588.0,ICT,ICT_V14_3_UNDER10,GBPJPY,0.45,ict_active,
2024-05-02T08:40:00+00:00,ENTRY,16464.501207456757,16464.501207456757,16610.39194838693,0.8783100446003602,0.9,2589.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-05-02T08:57:00+00:00,EXIT,16557.114026748703,16557.114026748703,16610.39194838693,0.32075053860122726,0.45,2588.0,ICT,ICT_V14_3_UNDER10,GBPJPY,,,92.61281929194425
2024-05-02T09:24:00+00:00,EXIT,16649.72684604065,16649.72684604065,16649.72684604065,0.0,0.0,2589.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,92.61281929194425
2024-05-02T09:40:00+00:00,ENTRY,16649.72684604065,16649.72684604065,16649.72684604065,0.0,0.45,2590.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-05-02T10:24:00+00:00,EXIT,16743.381559549627,16743.381559549627,16743.381559549627,0.0,0.0,2590.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,93.65471350897865
2024-05-02T10:40:00+00:00,ENTRY,16743.381559549627,16743.381559549627,16743.381559549627,0.0,0.45,2591.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-05-02T11:04:00+00:00,EXIT,16833.795819971194,16833.795819971194,16833.795819971194,0.0,0.0,2591.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,90.41426042156799
2024-05-02T12:46:00+00:00,ENTRY,16833.795819971194,16833.795819971194,16833.795819971194,0.0,0.45,2592.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-05-02T13:10:00+00:00,EXIT,16924.698317399037,16924.698317399037,16924.698317399037,0.0,0.0,2592.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,90.90249742784445
2024-05-02T14:23:00+00:00,ENTRY,16924.698317399037,16924.698317399037,16924.698317399037,0.0,0.45,2593.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-05-02T14:47:00+00:00,EXIT,17016.091688312994,17016.091688312994,17016.091688312994,0.0,0.0,2593.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,91.39337091395481
2024-05-02T15:29:00+00:00,ENTRY,17016.091688312994,17016.091688312994,17016.091688312994,0.0,0.45,2594.0,ICT,ICT_V14_3_UNDER10,GBPJPY,0.45,ict_active,
2024-05-02T16:06:00+00:00,ENTRY,17016.091688312994,17016.091688312994,17016.091688312994,0.0,0.9,2595.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-05-02T16:13:00+00:00,EXIT,17111.807204059754,17111.807204059754,17111.807204059754,0.0,0.45,2594.0,ICT,ICT_V14_3_UNDER10,GBPJPY,,,95.71551574676059
2024-05-02T16:30:00+00:00,EXIT,17096.674139963186,17096.674139963186,17111.807204059754,0.08843638732078327,0.0,2595.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,-15.133064096569301
2024-05-02T17:09:00+00:00,ENTRY,17096.674139963186,17096.674139963186,17111.807204059754,0.08843638732078327,0.45,2596.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-05-02T17:33:00+00:00,EXIT,17188.996180318987,17188.996180318987,17188.996180318987,0.0,0.0,2596.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,92.3220403558012
2024-05-03T08:05:00+00:00,ENTRY,17188.996180318987,17188.996180318987,17188.996180318987,0.0,0.45,2597.0,ICT,ICT_V14_3_UNDER10,GBPJPY,0.45,ict_active,
2024-05-03T08:40:00+00:00,ENTRY,17188.996180318987,17188.996180318987,17188.996180318987,0.0,0.9,2598.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-05-03T08:49:00+00:00,EXIT,17111.645697507553,17111.645697507553,17188.996180318987,0.4499999999999953,0.45,2597.0,ICT,ICT_V14_3_UNDER10,GBPJPY,,,-77.35048281143544
2024-05-03T09:04:00+00:00,EXIT,17204.466276881274,17204.466276881274,17204.466276881274,0.0,0.0,2598.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,92.82057937372252
2024-05-03T10:27:00+00:00,ENTRY,17204.466276881274,17204.466276881274,17204.466276881274,0.0,0.45,2599.0,ICT,ICT_V14_3_UNDER10,GBPJPY,0.45,ict_active,
2024-05-03T10:37:00+00:00,ENTRY,17204.466276881274,17204.466276881274,17204.466276881274,0.0,0.9,2600.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-05-03T11:01:00+00:00,EXIT,17238.53112010951,17238.53112010951,17238.53112010951,0.0,0.45,2600.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,34.064843228236185
2024-05-03T11:11:00+00:00,EXIT,17335.306242916966,17335.306242916966,17335.306242916966,0.0,0.0,2599.0,ICT,ICT_V14_3_UNDER10,GBPJPY,,,96.77512280745717
2024-05-03T14:06:00+00:00,ENTRY,17335.306242916966,17335.306242916966,17335.306242916966,0.0,0.45,2601.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-05-03T14:30:00+00:00,EXIT,17428.916896628718,17428.916896628718,17428.916896628718,0.0,0.0,2601.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,93.61065371175162
2024-05-03T15:06:00+00:00,ENTRY,17428.916896628718,17428.916896628718,17428.916896628718,0.0,0.45,2602.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-05-03T15:30:00+00:00,EXIT,17350.48677059389,17350.48677059389,17428.916896628718,0.4500000000000004,0.0,2602.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,-78.43012603482924
2024-05-03T16:11:00+00:00,ENTRY,17350.48677059389,17350.48677059389,17428.916896628718,0.4500000000000004,0.45,2603.0,ICT,ICT_V14_3_UNDER10,GBPJPY,0.45,ict_active,
2024-05-03T16:55:00+00:00,EXIT,17448.083258678478,17448.083258678478,17448.083258678478,0.0,0.0,2603.0,ICT,ICT_V14_3_UNDER10,GBPJPY,,,97.59648808459062
2024-05-03T17:19:00+00:00,ENTRY,17448.083258678478,17448.083258678478,17448.083258678478,0.0,0.45,2604.0,ICT,ICT_V14_3_UNDER10,GBPJPY,0.45,ict_active,
2024-05-03T18:03:00+00:00,EXIT,17369.566884014424,17369.566884014424,17448.083258678478,0.4500000000000033,0.0,2604.0,ICT,ICT_V14_3_UNDER10,GBPJPY,,,-78.51637466405316
2024-05-06T10:01:00+00:00,ENTRY,17369.566884014424,17369.566884014424,17448.083258678478,0.4500000000000033,0.45,2605.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-05-06T10:25:00+00:00,EXIT,17291.40383303636,17291.40383303636,17448.083258678478,0.8979750000000106,0.0,2605.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,-78.16305097806492
2024-05-06T11:04:00+00:00,ENTRY,17291.40383303636,17291.40383303636,17448.083258678478,0.8979750000000106,0.45,2606.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-05-06T11:43:00+00:00,ENTRY,17291.40383303636,17291.40383303636,17448.083258678478,0.8979750000000106,0.9,2607.0,ICT,ICT_V14_3_UNDER10,GBPJPY,0.45,ict_active,
2024-05-06T11:49:00+00:00,EXIT,17388.667979597187,17388.667979597187,17448.083258678478,0.3405261093750162,0.45,2606.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,97.26414656082952
2024-05-06T12:27:00+00:00,EXIT,17478.929107605592,17478.929107605592,17478.929107605592,0.0,0.0,2607.0,ICT,ICT_V14_3_UNDER10,GBPJPY,,,90.2611280084045
2024-05-06T15:09:00+00:00,ENTRY,17478.929107605592,17478.929107605592,17478.929107605592,0.0,0.45,2608.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-05-06T15:33:00+00:00,EXIT,17400.27392662137,17400.27392662137,17478.929107605592,0.4499999999999933,0.0,2608.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,-78.65518098422517
2024-05-06T16:17:00+00:00,ENTRY,17400.27392662137,17400.27392662137,17478.929107605592,0.4499999999999933,0.45,2609.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-05-06T17:01:00+00:00,EXIT,17321.97269395157,17321.97269395157,17478.929107605592,0.8979749999999991,0.0,2609.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,-78.30123266979616
2024-05-08T08:46:00+00:00,ENTRY,17321.97269395157,17321.97269395157,17478.929107605592,0.8979749999999991,0.45,2610.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-05-08T08:57:00+00:00,ENTRY,17321.97269395157,17321.97269395157,17478.929107605592,0.8979749999999991,0.9,2611.0,ICT,ICT_V14_3_UNDER10,GBPJPY,0.45,ict_active,
2024-05-08T09:10:00+00:00,EXIT,17328.20860412137,17328.20860412137,17478.929107605592,0.8622982710001371,0.45,2610.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,6.235910169799874
2024-05-08T09:41:00+00:00,EXIT,17425.64470052485,17425.64470052485,17478.929107605592,0.3048493803751314,0.0,2611.0,ICT,ICT_V14_3_UNDER10,GBPJPY,,,97.43609640347758
2024-05-08T10:02:00+00:00,ENTRY,17425.64470052485,17425.64470052485,17478.929107605592,0.3048493803751314,0.45,2612.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-05-08T10:26:00+00:00,EXIT,17347.229299372488,17347.229299372488,17478.929107605592,0.7534775581634362,0.0,2612.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,-78.41540115236182
2024-05-08T15:32:00+00:00,ENTRY,17347.229299372488,17347.229299372488,17478.929107605592,0.7534775581634362,0.45,2613.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-05-08T15:56:00+00:00,EXIT,17440.904337589098,17440.904337589098,17478.929107605592,0.2175463369775263,0.0,2613.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,93.67503821661144
2024-05-09T08:15:00+00:00,ENTRY,17440.904337589098,17440.904337589098,17478.929107605592,0.2175463369775263,0.45,2614.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-05-09T08:39:00+00:00,EXIT,17431.486249246867,17431.486249246867,17478.929107605592,0.2714288619551714,0.0,2614.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,-9.418088342229582
2024-05-09T09:15:00+00:00,ENTRY,17431.486249246867,17431.486249246867,17478.929107605592,0.2714288619551714,0.45,2615.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-05-09T09:39:00+00:00,EXIT,17409.522576572806,17409.522576572806,17478.929107605592,0.39708686158916445,0.0,2615.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,-21.96367267406247
2024-05-09T10:37:00+00:00,ENTRY,17409.522576572806,17409.522576572806,17478.929107605592,0.39708686158916445,0.45,2616.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-05-09T11:01:00+00:00,EXIT,17422.05743282793,17422.05743282793,17478.929107605592,0.32537276412956506,0.0,2616.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,12.534856255121015
2024-05-09T11:22:00+00:00,ENTRY,17422.05743282793,17422.05743282793,17478.929107605592,0.32537276412956506,0.45,2617.0,ICT,ICT_V14_3_UNDER10,GBPJPY,0.45,ict_active,
2024-05-09T12:06:00+00:00,EXIT,17453.41713620693,17453.41713620693,17478.929107605592,0.14595843510551895,0.0,2617.0,ICT,ICT_V14_3_UNDER10,GBPJPY,,,31.359703378999008
2024-05-09T17:32:00+00:00,ENTRY,17453.41713620693,17453.41713620693,17478.929107605592,0.14595843510551895,0.45,2618.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-05-09T17:56:00+00:00,EXIT,17547.665588742446,17547.665588742446,17547.665588742446,0.0,0.0,2618.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,94.24845253551742
2024-05-10T08:59:00+00:00,ENTRY,17547.665588742446,17547.665588742446,17547.665588742446,0.0,0.45,2619.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-05-10T09:01:00+00:00,ENTRY,17547.665588742446,17547.665588742446,17547.665588742446,0.0,0.9,2620.0,ICT,ICT_V14_3_UNDER10,GBPJPY,0.45,ict_active,
2024-05-10T09:43:00+00:00,EXIT,17468.701093593107,17468.701093593107,17547.665588742446,0.44999999999998974,0.45,2619.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,-78.964495149341
2024-05-10T09:45:00+00:00,EXIT,17567.406712529784,17567.406712529784,17567.406712529784,0.0,0.0,2620.0,ICT,ICT_V14_3_UNDER10,GBPJPY,,,98.70561893667626
2024-05-10T10:02:00+00:00,ENTRY,17567.406712529784,17567.406712529784,17567.406712529784,0.0,0.45,2621.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-05-10T10:26:00+00:00,EXIT,17662.270708777443,17662.270708777443,17662.270708777443,0.0,0.0,2621.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,94.86399624766084
2024-05-10T15:23:00+00:00,ENTRY,17662.270708777443,17662.270708777443,17662.270708777443,0.0,0.45,2622.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-05-10T15:47:00+00:00,EXIT,17757.64697060484,17757.64697060484,17757.64697060484,0.0,0.0,2622.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,95.3762618273982
2024-05-10T16:15:00+00:00,ENTRY,17757.64697060484,17757.64697060484,17757.64697060484,0.0,0.45,2623.0,ICT,ICT_V14_3_UNDER10,GBPJPY,0.45,ict_active,
2024-05-10T16:59:00+00:00,EXIT,17857.533734814493,17857.533734814493,17857.533734814493,0.0,0.0,2623.0,ICT,ICT_V14_3_UNDER10,GBPJPY,,,99.88676420965223
2024-05-10T17:24:00+00:00,ENTRY,17857.533734814493,17857.533734814493,17857.533734814493,0.0,0.45,2624.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-05-10T17:48:00+00:00,EXIT,17905.749075898435,17905.749075898435,17905.749075898435,0.0,0.0,2624.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,48.215341083940665
2024-05-13T08:15:00+00:00,ENTRY,17905.749075898435,17905.749075898435,17905.749075898435,0.0,0.45,2625.0,ICT,ICT_V14_3_UNDER10,GBPUSD,0.45,ict_active,
2024-05-13T08:39:00+00:00,EXIT,17825.173205056893,17825.173205056893,17905.749075898435,0.44999999999999174,0.0,2625.0,ICT,ICT_V14_3_UNDER10,GBPUSD,,,-80.57587084154295
