trade_id,engine_group,engine,symbol,setup,side,entry_time,exit_time,risk_percent,risk_dollars,r_multiple,pre_equity,pre_drawdown_percent,pre_open_risk_total,pre_ict_open_risk,admission_reason,pnl,equity_before_exit,equity_after_exit,drawdown_after_exit
2237,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_15_fade,1,2024-01-18 16:00:00+00:00,2024-01-18 16:24:00+00:00,0.45,65.66378024207097,1.2,14591.95116490466,3.225361176613426,0.0,0.0,ict_active,78.79653629048516,14591.95116490466,14670.747701195145,2.702778126967139
2238,ICT,ICT_V14_3_UNDER10,GBPJPY,sweep_reclaim_30,1,2024-01-19 08:40:00+00:00,2024-01-19 09:24:00+00:00,0.45,66.01836465537815,-1.0,14670.747701195145,2.702778126967139,0.0,0.0,ict_active,-66.01836465537815,14670.747701195145,14604.729336539767,3.1406156253957844
2239,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,1,2024-01-19 10:31:00+00:00,2024-01-19 10:55:00+00:00,0.45,65.72128201442895,1.2,14604.729336539767,3.1406156253957844,0.0,0.0,ict_active,78.86553841731474,14604.729336539767,14683.594874957082,2.617574949772924
2240,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,1,2024-01-19 12:26:00+00:00,2024-01-19 12:50:00+00:00,0.45,66.07617693730687,1.2,14683.594874957082,2.617574949772924,0.0,0.0,ict_active,79.29141232476825,14683.594874957082,14762.88628728185,2.0917098545016977
2241,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_30_fade,1,2024-01-19 15:42:00+00:00,2024-01-19 16:06:00+00:00,0.45,66.43298829276833,0.5599999999992724,14762.88628728185,2.0917098545016977,0.0,0.0,ict_active,37.20247344390193,14762.88628728185,14800.088760725752,1.8449809633353624
2242,ICT,ICT_V14_3_UNDER10,GBPUSD,sweep_reclaim_60,-1,2024-01-19 17:01:00+00:00,2024-01-19 17:45:00+00:00,0.45,66.60039942326588,-0.5652896069036086,14800.088760725752,1.8449809633353624,0.0,0.0,ict_active,-37.648513609601295,14800.088760725752,14762.44024711615,2.0946680179062005
2243,ICT,ICT_V14_3_UNDER10,GBPJPY,sweep_reclaim_15,1,2024-01-19 17:30:00+00:00,2024-01-19 18:14:00+00:00,0.45,66.60039942326588,-1.0,14800.088760725752,1.8449809633353624,0.45,0.45,ict_active,-66.60039942326588,14762.44024711615,14695.839847692885,2.5363656035711863
2244,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_15_fade,1,2024-01-22 10:05:00+00:00,2024-01-22 10:29:00+00:00,0.45,66.13127931461798,1.2,14695.839847692885,2.5363656035711863,0.0,0.0,ict_active,79.35753517754158,14695.839847692885,14775.197382870427,2.0100619778304702
2245,ICT,ICT_V14_3_UNDER10,GBPUSD,sweep_reclaim_30,-1,2024-01-22 11:15:00+00:00,2024-01-22 11:59:00+00:00,0.45,66.48838822291692,-1.0,14775.197382870427,2.0100619778304702,0.0,0.0,ict_active,-66.48838822291692,14775.197382870427,14708.70899464751,2.451016698930233
2246,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_30_fade,1,2024-01-22 12:41:00+00:00,2024-01-22 13:05:00+00:00,0.45,66.18919047591379,1.2,14708.70899464751,2.451016698930233,0.0,0.0,ict_active,79.42702857109654,14708.70899464751,14788.136023218607,1.9242521891044517
2247,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,-1,2024-01-22 14:04:00+00:00,2024-01-22 14:28:00+00:00,0.45,66.54661210448373,-1.0,14788.136023218607,1.9242521891044517,0.0,0.0,ict_active,-66.54661210448373,14788.136023218607,14721.589411114124,2.365593054253476
2248,ICT,ICT_V14_3_UNDER10,GBPJPY,sweep_reclaim_15,-1,2024-01-22 15:55:00+00:00,2024-01-22 16:39:00+00:00,0.45,66.24715235001355,-1.0,14721.589411114124,2.365593054253476,0.0,0.0,ict_active,-66.24715235001355,14721.589411114124,14655.34225876411,2.8049478855093346
2249,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_30_fade,-1,2024-01-22 17:11:00+00:00,2024-01-22 17:35:00+00:00,0.45,65.9490401644385,0.4000000000001455,14655.34225876411,2.8049478855093346,0.0,0.0,ict_active,26.379616065784997,14655.34225876411,14681.721874829896,2.629996791703183
2250,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_30_fade,-1,2024-01-24 08:31:00+00:00,2024-01-24 08:55:00+00:00,0.45,66.06774843673453,-0.960000000000291,14681.721874829896,2.629996791703183,0.0,0.0,ict_active,-63.425038499284376,14681.721874829896,14618.296836330612,3.0506352055631547
2251,ICT,ICT_V14_3_UNDER10,GBPJPY,sweep_reclaim_15,-1,2024-01-24 09:02:00+00:00,2024-01-24 09:46:00+00:00,0.45,65.78233576348775,1.25,14618.296836330612,3.0506352055631547,0.0,0.0,ict_active,82.22791970435969,14618.296836330612,14700.52475603497,2.5052950285944524
2252,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_15_fade,-1,2024-01-24 09:37:00+00:00,2024-01-24 10:01:00+00:00,0.45,65.78233576348775,-0.400000000000582,14618.296836330612,3.0506352055631547,0.45,0.45,ict_active,-26.312934305433387,14700.52475603497,14674.211821729537,2.6798038852246924
