symbol,engine,setup,profile,side,entry_time,exit_time,r_multiple,session_high,session_low,signal_atr
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_15,SELL,2016-04-07 10:00:00+00:00,2016-04-07 11:00:00+00:00,1.5,141435.0,141101.0,255.01472594381545
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_20,SELL,2016-04-07 10:00:00+00:00,2016-04-08 16:00:00+00:00,0.5591325631602274,141435.0,141101.0,255.01472594381545
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_25,SELL,2016-04-07 10:00:00+00:00,2016-04-08 22:00:00+00:00,-0.14019149877258982,141435.0,141101.0,255.01472594381545
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_20,BUY,2016-04-07 13:00:00+00:00,2016-04-07 14:00:00+00:00,-1.0,114538.0,113835.0,239.53085346864577
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_relaxed,BUY,2016-04-07 13:00:00+00:00,2016-04-07 14:00:00+00:00,-1.0,114538.0,113835.0,239.53085346864577
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_15,SELL,2016-04-08 10:00:00+00:00,2016-04-08 11:00:00+00:00,-1.0,140756.0,140476.0,207.11705864535872
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_20,SELL,2016-04-08 10:00:00+00:00,2016-04-08 11:00:00+00:00,-1.0,140756.0,140476.0,207.11705864535872
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_25,SELL,2016-04-08 10:00:00+00:00,2016-04-08 11:00:00+00:00,-1.0,140756.0,140476.0,207.11705864535872
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_london_15,SELL,2016-04-08 12:00:00+00:00,2016-04-08 14:00:00+00:00,1.5,108986.0,108074.0,264.59112498406364
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_london_20,SELL,2016-04-08 12:00:00+00:00,2016-04-08 16:00:00+00:00,2.0,108986.0,108074.0,264.59112498406364
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_london_25,SELL,2016-04-08 12:00:00+00:00,2016-04-08 18:00:00+00:00,2.5,108986.0,108074.0,264.59112498406364
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_20,SELL,2016-04-08 13:00:00+00:00,2016-04-11 12:00:00+00:00,-1.0,153363.0,151909.0,532.154012548659
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_25,SELL,2016-04-08 13:00:00+00:00,2016-04-11 12:00:00+00:00,-1.0,153363.0,151909.0,532.154012548659
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_ny_20,SELL,2016-04-11 17:00:00+00:00,2016-04-12 17:00:00+00:00,-1.0,108327.0,107625.0,253.99225545210413
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_ny_relaxed,SELL,2016-04-11 17:00:00+00:00,2016-04-12 17:00:00+00:00,-1.0,108327.0,107625.0,253.99225545210413
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_london_15,SELL,2016-04-12 11:00:00+00:00,2016-04-12 14:00:00+00:00,-1.0,108264.0,107866.0,201.83819216731595
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_london_20,SELL,2016-04-12 11:00:00+00:00,2016-04-12 14:00:00+00:00,-1.0,108264.0,107866.0,201.83819216731595
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_london_25,SELL,2016-04-12 11:00:00+00:00,2016-04-12 14:00:00+00:00,-1.0,108264.0,107866.0,201.83819216731595
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_15,SELL,2016-04-14 14:00:00+00:00,2016-04-14 15:00:00+00:00,-1.0,141457.0,140899.0,268.2038334181321
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_20,SELL,2016-04-14 14:00:00+00:00,2016-04-14 15:00:00+00:00,-1.0,141457.0,140899.0,268.2038334181321
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_15,SELL,2016-04-15 09:00:00+00:00,2016-04-15 10:00:00+00:00,-1.0,141546.0,141323.0,177.41356700904223
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_20,SELL,2016-04-15 09:00:00+00:00,2016-04-15 10:00:00+00:00,-1.0,141546.0,141323.0,177.41356700904223
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_15,SELL,2016-04-15 16:00:00+00:00,2016-04-15 18:00:00+00:00,-1.0,141716.0,141356.0,218.67064149103257
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_20,SELL,2016-04-15 16:00:00+00:00,2016-04-15 18:00:00+00:00,-1.0,141716.0,141356.0,218.67064149103257
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_ny_relaxed,SELL,2016-04-18 13:00:00+00:00,2016-04-18 16:00:00+00:00,-1.0,108459.0,107832.0,214.58459145320236
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_ny_15,SELL,2016-04-18 15:00:00+00:00,2016-04-18 16:00:00+00:00,-1.0,153652.0,152502.0,393.150329419652
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_ny_20,SELL,2016-04-18 15:00:00+00:00,2016-04-18 16:00:00+00:00,-1.0,153652.0,152502.0,393.150329419652
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_relaxed,BUY,2016-04-20 08:00:00+00:00,2016-04-20 09:00:00+00:00,-1.0,78146.0,77824.0,145.62651533745503
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_15,BUY,2016-04-20 10:00:00+00:00,2016-04-20 12:00:00+00:00,1.5,78146.0,77854.0,150.6779647552546
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_20,BUY,2016-04-20 10:00:00+00:00,2016-04-20 13:00:00+00:00,2.0,78146.0,77854.0,150.6779647552546
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_relaxed,BUY,2016-04-26 11:00:00+00:00,2016-04-27 05:00:00+00:00,-1.0,77255.0,77109.0,144.66018102755356
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_15,BUY,2016-04-27 10:00:00+00:00,2016-04-27 12:00:00+00:00,-1.0,145948.0,145696.0,214.33092317668735
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_20,BUY,2016-04-27 10:00:00+00:00,2016-04-27 12:00:00+00:00,-1.0,145948.0,145696.0,214.33092317668735
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_25,BUY,2016-04-27 10:00:00+00:00,2016-04-27 12:00:00+00:00,-1.0,145948.0,145696.0,214.33092317668735
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_20,BUY,2016-04-29 13:00:00+00:00,2016-04-29 15:00:00+00:00,2.0,114141.0,113779.0,158.668162440479
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_relaxed,BUY,2016-04-29 13:00:00+00:00,2016-04-29 14:00:00+00:00,1.5,114141.0,113779.0,158.668162440479
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_15,BUY,2016-04-29 14:00:00+00:00,2016-04-29 17:00:00+00:00,1.5,146639.0,146070.0,243.8413860341213
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_20,BUY,2016-04-29 14:00:00+00:00,2016-04-29 19:00:00+00:00,2.0,146639.0,146070.0,243.8413860341213
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_15,BUY,2016-05-02 11:00:00+00:00,2016-05-02 16:00:00+00:00,1.5,114810.0,114526.0,143.30289859886295
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_20,BUY,2016-05-02 11:00:00+00:00,2016-05-02 17:00:00+00:00,2.0,114810.0,114526.0,143.30289859886295
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_25,BUY,2016-05-02 11:00:00+00:00,2016-05-02 17:00:00+00:00,2.5,114810.0,114526.0,143.30289859886295
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_15,SELL,2016-05-02 11:00:00+00:00,2016-05-02 15:00:00+00:00,-1.0,155811.0,154900.0,404.2512058203732
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_20,SELL,2016-05-02 11:00:00+00:00,2016-05-02 15:00:00+00:00,-1.0,155811.0,154900.0,404.2512058203732
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_25,SELL,2016-05-02 11:00:00+00:00,2016-05-02 15:00:00+00:00,-1.0,155811.0,154900.0,404.2512058203732
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_london_15,SELL,2016-05-02 11:00:00+00:00,2016-05-02 18:00:00+00:00,-1.0,106721.0,106136.0,247.92776224925348
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_london_20,SELL,2016-05-02 11:00:00+00:00,2016-05-02 18:00:00+00:00,-1.0,106721.0,106136.0,247.92776224925348
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_ny_relaxed,SELL,2016-05-02 18:00:00+00:00,2016-05-03 04:00:00+00:00,1.5,106721.0,106136.0,216.87316059875258
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_15,BUY,2016-05-03 09:00:00+00:00,2016-05-03 10:00:00+00:00,1.5,146856.0,146602.0,181.38513116178686
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_20,BUY,2016-05-03 09:00:00+00:00,2016-05-03 11:00:00+00:00,2.0,146856.0,146602.0,181.38513116178686
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_25,BUY,2016-05-03 09:00:00+00:00,2016-05-03 11:00:00+00:00,2.5,146856.0,146602.0,181.38513116178686
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_15,SELL,2016-05-05 11:00:00+00:00,2016-05-05 12:00:00+00:00,-1.0,155536.0,154993.0,287.8774590370672
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_20,SELL,2016-05-05 11:00:00+00:00,2016-05-05 12:00:00+00:00,-1.0,155536.0,154993.0,287.8774590370672
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_25,SELL,2016-05-05 11:00:00+00:00,2016-05-05 12:00:00+00:00,-1.0,155536.0,154993.0,287.8774590370672
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_ny_15,SELL,2016-05-05 13:00:00+00:00,2016-05-06 11:00:00+00:00,1.5,155614.0,155136.0,328.1086253942059
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_ny_20,SELL,2016-05-05 13:00:00+00:00,2016-05-06 16:00:00+00:00,2.0,155614.0,155136.0,328.1086253942059
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_15,SELL,2016-05-09 10:00:00+00:00,2016-05-09 11:00:00+00:00,1.5,155136.0,154292.0,346.38326823908045
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_relaxed,BUY,2016-05-09 16:00:00+00:00,2016-05-10 06:00:00+00:00,-1.0,114194.0,113841.0,181.8499031846539
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_ny_relaxed,BUY,2016-05-11 14:00:00+00:00,2016-05-11 17:00:00+00:00,-1.0,109369.0,108609.0,189.11122860181973
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_relaxed,BUY,2016-05-12 17:00:00+00:00,2016-05-12 19:00:00+00:00,-1.0,114271.0,114047.0,131.45413944475808
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_ny_relaxed,BUY,2016-05-13 13:00:00+00:00,2016-05-13 16:00:00+00:00,1.5,109134.0,108727.0,183.87664621424784
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_15,SELL,2016-05-16 08:00:00+00:00,2016-05-16 10:00:00+00:00,-1.0,72870.0,72466.0,137.1946593844312
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_20,SELL,2016-05-16 08:00:00+00:00,2016-05-16 10:00:00+00:00,-1.0,72870.0,72466.0,137.1946593844312
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_relaxed,SELL,2016-05-16 08:00:00+00:00,2016-05-16 10:00:00+00:00,-1.0,72870.0,72466.0,137.1946593844312
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_15,SELL,2016-05-17 07:00:00+00:00,2016-05-17 10:00:00+00:00,-1.0,73488.0,72818.0,159.94403886835653
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_20,SELL,2016-05-17 07:00:00+00:00,2016-05-17 10:00:00+00:00,-1.0,73488.0,72818.0,159.94403886835653
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_ny_relaxed,BUY,2016-05-19 16:00:00+00:00,2016-05-19 17:00:00+00:00,-1.0,110268.0,109926.0,207.6195503798663
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_15,BUY,2016-05-20 09:00:00+00:00,2016-05-20 10:00:00+00:00,-1.0,146078.0,145927.0,180.12226431846804
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_20,BUY,2016-05-20 09:00:00+00:00,2016-05-20 10:00:00+00:00,-1.0,146078.0,145927.0,180.12226431846804
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_25,BUY,2016-05-20 09:00:00+00:00,2016-05-20 10:00:00+00:00,-1.0,146078.0,145927.0,180.12226431846804
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_ny_20,SELL,2016-05-20 17:00:00+00:00,2016-05-23 07:00:00+00:00,-1.0,72424.0,72200.0,136.32989997902794
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_relaxed,SELL,2016-05-23 11:00:00+00:00,2016-05-24 10:00:00+00:00,1.5,72412.0,72157.0,128.0956408006782
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_15,SELL,2016-05-25 11:00:00+00:00,2016-05-26 11:00:00+00:00,0.02363084601449714,71960.0,71585.0,159.05424982212688
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_20,SELL,2016-05-25 11:00:00+00:00,2016-05-26 14:00:00+00:00,-1.0,71960.0,71585.0,159.05424982212688
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_relaxed,SELL,2016-05-25 11:00:00+00:00,2016-05-26 11:00:00+00:00,0.022913169924350194,71971.0,71585.0,159.05424982212688
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_15,BUY,2016-05-25 11:00:00+00:00,2016-05-26 11:00:00+00:00,0.9160869032398908,146369.0,146056.0,204.78915605495808
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_20,BUY,2016-05-25 11:00:00+00:00,2016-05-26 17:00:00+00:00,0.44690950029057175,146369.0,146056.0,204.78915605495808
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_25,BUY,2016-05-25 11:00:00+00:00,2016-05-26 23:00:00+00:00,0.06894137135167362,146369.0,146056.0,204.78915605495808
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_25,BUY,2016-05-26 13:00:00+00:00,2016-05-26 17:00:00+00:00,-1.0,147158.0,146912.0,215.93336642465985
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_15,BUY,2016-05-26 13:00:00+00:00,2016-05-26 15:00:00+00:00,-1.0,147391.0,147029.0,215.93336642465985
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_20,BUY,2016-05-26 13:00:00+00:00,2016-05-26 15:00:00+00:00,-1.0,147391.0,147029.0,215.93336642465985
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_15,BUY,2016-05-27 11:00:00+00:00,2016-05-27 13:00:00+00:00,-1.0,146817.0,146559.0,201.78140885778913
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_20,BUY,2016-05-27 11:00:00+00:00,2016-05-27 13:00:00+00:00,-1.0,146817.0,146559.0,201.78140885778913
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_25,BUY,2016-05-27 11:00:00+00:00,2016-05-27 13:00:00+00:00,-1.0,146817.0,146559.0,201.78140885778913
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_15,BUY,2016-05-27 13:00:00+00:00,2016-05-27 17:00:00+00:00,-1.0,146882.0,146356.0,232.10233722942024
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_20,BUY,2016-05-27 13:00:00+00:00,2016-05-27 17:00:00+00:00,-1.0,146882.0,146356.0,232.10233722942024
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_relaxed,SELL,2016-05-31 09:00:00+00:00,2016-05-31 14:00:00+00:00,-1.0,72407.0,71789.0,110.90998135854736
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_20,BUY,2016-05-31 13:00:00+00:00,2016-05-31 18:00:00+00:00,-1.0,163348.0,162133.0,432.58124026718264
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_25,BUY,2016-05-31 13:00:00+00:00,2016-05-31 18:00:00+00:00,-1.0,163348.0,162133.0,432.58124026718264
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_ny_15,BUY,2016-05-31 13:00:00+00:00,2016-05-31 18:00:00+00:00,-1.0,163727.0,162088.0,432.58124026718264
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_ny_20,BUY,2016-05-31 13:00:00+00:00,2016-05-31 18:00:00+00:00,-1.0,163727.0,162088.0,432.58124026718264
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_15,SELL,2016-06-03 09:00:00+00:00,2016-06-03 13:00:00+00:00,1.5,111568.0,111419.0,113.48739456275814
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_20,SELL,2016-06-03 09:00:00+00:00,2016-06-03 13:00:00+00:00,2.0,111568.0,111419.0,113.48739456275814
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_25,SELL,2016-06-03 09:00:00+00:00,2016-06-03 16:00:00+00:00,-1.0,111568.0,111419.0,113.48739456275814
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_ny_15,SELL,2016-06-03 14:00:00+00:00,2016-06-03 16:00:00+00:00,1.5,157136.0,156327.0,346.5291688770704
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_ny_20,SELL,2016-06-03 14:00:00+00:00,2016-06-03 16:00:00+00:00,2.0,157136.0,156327.0,346.5291688770704
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_20,SELL,2016-06-06 13:00:00+00:00,2016-06-06 18:00:00+00:00,-1.0,154528.0,152934.0,527.1413503240915
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_25,SELL,2016-06-06 13:00:00+00:00,2016-06-06 18:00:00+00:00,-1.0,154528.0,152934.0,527.1413503240915
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_ny_15,SELL,2016-06-06 13:00:00+00:00,2016-06-06 18:00:00+00:00,-1.0,154707.0,153496.0,527.1413503240915
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_ny_20,SELL,2016-06-06 13:00:00+00:00,2016-06-06 18:00:00+00:00,-1.0,154707.0,153496.0,527.1413503240915
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_london_15,SELL,2016-06-07 08:00:00+00:00,2016-06-07 13:00:00+00:00,-1.0,107816.0,107216.0,233.16298723264615
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_london_20,SELL,2016-06-07 08:00:00+00:00,2016-06-07 13:00:00+00:00,-1.0,107816.0,107216.0,233.16298723264615
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_london_25,SELL,2016-06-07 08:00:00+00:00,2016-06-07 13:00:00+00:00,-1.0,107816.0,107216.0,233.16298723264615
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_ny_15,SELL,2016-06-08 16:00:00+00:00,2016-06-08 21:00:00+00:00,1.5,156054.0,155094.0,441.76673206425374
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_ny_20,SELL,2016-06-08 16:00:00+00:00,2016-06-09 05:00:00+00:00,2.0,156054.0,155094.0,441.76673206425374
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_relaxed,BUY,2016-06-10 14:00:00+00:00,2016-06-10 19:00:00+00:00,-1.0,113210.0,112894.0,139.61361339349213
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_ny_15,SELL,2016-06-15 15:00:00+00:00,2016-06-15 16:00:00+00:00,1.5,150765.0,149953.0,413.44944957642883
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_ny_20,SELL,2016-06-15 15:00:00+00:00,2016-06-15 17:00:00+00:00,2.0,150765.0,149953.0,413.44944957642883
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_15,SELL,2016-06-15 16:00:00+00:00,2016-06-15 22:00:00+00:00,-1.0,141805.0,141318.0,302.4199098527782
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_20,SELL,2016-06-15 16:00:00+00:00,2016-06-15 22:00:00+00:00,-1.0,141805.0,141318.0,302.4199098527782
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_ny_15,SELL,2016-06-17 13:00:00+00:00,2016-06-17 20:00:00+00:00,-1.0,149115.0,148239.0,685.0279112168238
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_ny_20,SELL,2016-06-17 13:00:00+00:00,2016-06-17 20:00:00+00:00,-1.0,149115.0,148239.0,685.0279112168238
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_20,BUY,2016-06-20 16:00:00+00:00,2016-06-20 19:00:00+00:00,-1.0,113821.0,113354.0,203.1421175324733
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_relaxed,BUY,2016-06-20 16:00:00+00:00,2016-06-20 19:00:00+00:00,-1.0,113821.0,113354.0,203.1421175324733
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_15,BUY,2016-06-22 13:00:00+00:00,2016-06-22 16:00:00+00:00,1.5,147152.0,146512.0,319.6578691030486
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_20,BUY,2016-06-22 13:00:00+00:00,2016-06-22 18:00:00+00:00,2.0,147152.0,146512.0,319.6578691030486
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_15,SELL,2016-06-27 12:00:00+00:00,2016-06-27 15:00:00+00:00,1.5,110743.0,109840.0,489.65978460306906
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_20,SELL,2016-06-27 12:00:00+00:00,2016-06-27 16:00:00+00:00,2.0,110743.0,109840.0,489.65978460306906
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_15,SELL,2016-06-28 12:00:00+00:00,2016-06-28 13:00:00+00:00,-1.0,110589.0,110098.0,271.33844070984213
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_20,SELL,2016-06-28 12:00:00+00:00,2016-06-28 13:00:00+00:00,-1.0,110589.0,110098.0,271.33844070984213
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_25,SELL,2016-06-28 12:00:00+00:00,2016-06-28 13:00:00+00:00,-1.0,110589.0,110098.0,271.33844070984213
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_15,SELL,2016-06-28 12:00:00+00:00,2016-06-28 16:00:00+00:00,-1.0,136239.0,134266.0,943.4875151606442
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_20,SELL,2016-06-28 12:00:00+00:00,2016-06-28 16:00:00+00:00,-1.0,136239.0,134266.0,943.4875151606442
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_25,SELL,2016-06-28 12:00:00+00:00,2016-06-28 16:00:00+00:00,-1.0,136239.0,134266.0,943.4875151606442
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_15,SELL,2016-06-28 12:00:00+00:00,2016-06-28 16:00:00+00:00,-1.0,133354.0,132013.0,654.5938781984459
