engine,trade_id,symbol,side,entry_time,entry_price,exit_time,exit_price,stop_loss,take_profit,setup,risk_percent,position_size,risk_dollars,r_multiple,pnl,equity_before,equity_after,peak_before,peak_after,drawdown_before,drawdown_after,guard_reason,guard_multiplier,is_recovery_probe,exit_reason,engine_group
GBPJPY_SWING_CORE,514,GBPJPY,SELL,2017-08-18 04:00:00+00:00,,2017-08-19 00:00:00+00:00,,,,H4_DONCHIAN_BREAKOUT,0.15,,9.468849354208222,-0.0,-0.0,6303.097386784607,6303.097386784607,6364.583309666422,6364.583309666422,0.9660636036994158,0.9660636036994158,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPJPY_SWING_CORE,515,GBPJPY,SELL,2017-08-18 16:00:00+00:00,,2017-08-18 20:00:00+00:00,,,,H4_DONCHIAN_BREAKOUT,0.15,,9.468849354208222,-0.9999999999999832,-9.468849354208064,6312.566236138815,6303.097386784607,6364.583309666422,6364.583309666422,0.8172895380064285,0.9660636036994158,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPJPY_SWING_CORE,516,GBPJPY,SELL,2017-08-23 16:00:00+00:00,,2017-08-24 16:00:00+00:00,,,,H4_DONCHIAN_BREAKOUT,0.15,,9.45464608017691,-1.000000000000013,-9.454646080177035,6303.097386784607,6293.64274070443,6364.583309666422,6364.583309666422,0.9660636036994158,1.1146145082938623,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
AUDUSD_TREND_PULLBACK,517,AUDUSD,BUY,2017-08-30 04:00:00+00:00,,2017-08-30 12:00:00+00:00,,,,D1_H4_EMA_PULLBACK_04_08UTC,0.25,,15.734106851761076,0.0,0.0,6293.64274070443,6293.64274070443,6364.583309666422,6364.583309666422,1.1146145082938623,1.1146145082938623,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
AUDUSD_TREND_PULLBACK,518,AUDUSD,BUY,2017-09-04 04:00:00+00:00,,2017-09-06 16:00:00+00:00,,,,D1_H4_EMA_PULLBACK_04_08UTC,0.25,,15.734106851761076,0.2381334569051761,3.7468172559252833,6293.64274070443,6297.389557960356,6364.583309666422,6364.583309666422,1.1146145082938623,1.0557447115825047,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPUSD_SWING_RETEST,519,GBPUSD,BUY,2017-09-07 12:00:00+00:00,,2017-09-08 00:00:00+00:00,,,,H4_BREAKOUT_RETEST,0.15,,9.446084336940531,0.0,0.0,6297.389557960356,6297.389557960356,6364.583309666422,6364.583309666422,1.0557447115825047,1.0557447115825047,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPUSD_SWING_RETEST,520,GBPUSD,BUY,2017-09-08 00:00:00+00:00,,2017-09-13 00:00:00+00:00,,,,H4_BREAKOUT_RETEST,0.15,,9.446084336940531,4.0,37.78433734776213,6297.389557960356,6335.173895308118,6364.583309666422,6364.583309666422,1.0557447115825047,0.4620791798520062,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPUSD_V10_PRECISION,521,GBPUSD,BUY,2017-09-08 16:00:00+00:00,,2017-09-13 20:00:00+00:00,,,,PRIMARY_16UTC_BREAKOUT,0.2,,12.594779115920712,0.3473843814623443,4.375229552838968,6335.173895308118,6339.549124860957,6364.583309666422,6364.583309666422,0.4620791798520062,0.3933358020067626,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPUSD_SWING_RETEST,522,GBPUSD,BUY,2017-09-12 20:00:00+00:00,,2017-09-13 20:00:00+00:00,,,,H4_BREAKOUT_RETEST,0.15,,9.446084336940531,-1.0000000000000178,-9.4460843369407,6339.549124860957,6330.103040524016,6364.583309666422,6364.583309666422,0.3933358020067626,0.5417521849393907,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPUSD_V10_PRECISION,523,GBPUSD,BUY,2017-09-14 16:00:00+00:00,,2017-09-15 16:00:00+00:00,,,,PRIMARY_16UTC_BREAKOUT,0.5,,31.65051520262008,3.0,94.95154560786024,6330.103040524016,6425.054586131877,6364.583309666422,6425.054586131877,0.5417521849393907,0.0,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPUSD_SWING_RETEST,524,GBPUSD,BUY,2017-09-15 08:00:00+00:00,,2017-09-18 20:00:00+00:00,,,,H4_BREAKOUT_RETEST,0.15,,9.495154560786023,1.3579992939719916,12.894413189702355,6425.054586131877,6437.948999321579,6425.054586131877,6437.948999321579,0.0,0.0,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
USDJPY_SAFE_HAVEN_BREAKOUT,525,USDJPY,BUY,2017-09-27 12:00:00+00:00,,2017-09-29 00:00:00+00:00,,,,D1_H4_40BAR_BREAKOUT,0.0875,,5.633205374406382,-0.999999999999991,-5.633205374406331,6437.948999321579,6432.315793947173,6437.948999321579,6437.948999321579,0.0,0.0874999999999989,recovery_probe,0.35,True,SIMULATED_R_MULTIPLE_CLOSE,V12
AUDUSD_TREND_PULLBACK,526,AUDUSD,SELL,2017-10-11 08:00:00+00:00,,2017-10-12 08:00:00+00:00,,,,D1_H4_EMA_PULLBACK_04_08UTC,0.25,,16.080789484867932,-1.000000000000002,-16.080789484867964,6432.315793947173,6416.235004462305,6437.948999321579,6437.948999321579,0.0874999999999989,0.3372812499999944,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPJPY_SWING_CORE,527,GBPJPY,BUY,2017-10-23 04:00:00+00:00,,2017-10-25 00:00:00+00:00,,,,H4_DONCHIAN_BREAKOUT,0.15,,9.62435250669346,-1.000000000000009,-9.624352506693546,6416.235004462305,6406.610651955612,6437.948999321579,6437.948999321579,0.3372812499999944,0.4867753281250007,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
AUDUSD_TREND_PULLBACK,528,AUDUSD,SELL,2017-10-31 04:00:00+00:00,,2017-11-01 12:00:00+00:00,,,,D1_H4_EMA_PULLBACK_04_08UTC,0.25,,16.01652662988903,-0.0,-0.0,6406.610651955612,6406.610651955612,6437.948999321579,6437.948999321579,0.4867753281250007,0.4867753281250007,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
AUDUSD_TREND_PULLBACK,529,AUDUSD,SELL,2017-11-03 04:00:00+00:00,,2017-11-06 20:00:00+00:00,,,,D1_H4_EMA_PULLBACK_04_08UTC,0.25,,16.01652662988903,0.3349224307554155,5.364294031141277,6406.610651955612,6411.974945986753,6437.948999321579,6437.948999321579,0.4867753281250007,0.4034523003764685,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
EURUSD_SWING_CORE,530,EURUSD,SELL,2017-11-07 16:00:00+00:00,,2017-11-08 04:00:00+00:00,,,,H4_DONCHIAN_BREAKOUT,0.25,,16.02993736496688,-1.000000000000019,-16.02993736496719,6411.974945986753,6395.945008621786,6437.948999321579,6437.948999321579,0.4034523003764685,0.6524436696255265,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
AUDUSD_TREND_PULLBACK,531,AUDUSD,SELL,2017-11-15 04:00:00+00:00,,2017-11-15 16:00:00+00:00,,,,D1_H4_EMA_PULLBACK_04_08UTC,0.25,,15.989862521554464,-0.9999999999999948,-15.989862521554382,6395.945008621786,6379.955146100231,6437.948999321579,6437.948999321579,0.6524436696255265,0.9008125604514654,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
AUDUSD_TREND_PULLBACK,532,AUDUSD,SELL,2017-11-17 08:00:00+00:00,,2017-11-18 00:00:00+00:00,,,,D1_H4_EMA_PULLBACK_04_08UTC,0.25,,15.949887865250576,-0.0,-0.0,6379.955146100231,6379.955146100231,6437.948999321579,6437.948999321579,0.9008125604514654,0.9008125604514654,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
AUDUSD_TREND_PULLBACK,533,AUDUSD,SELL,2017-11-22 08:00:00+00:00,,2017-11-22 20:00:00+00:00,,,,D1_H4_EMA_PULLBACK_04_08UTC,0.25,,15.949887865250576,-1.0000000000000109,-15.949887865250748,6379.955146100231,6364.00525823498,6437.948999321579,6437.948999321579,0.9008125604514654,1.1485605290503462,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPUSD_SWING_RETEST,534,GBPUSD,BUY,2017-11-29 20:00:00+00:00,,2017-12-04 04:00:00+00:00,,,,H4_BREAKOUT_RETEST,0.15,,9.54600788735247,0.1807557410004715,1.7254957292747413,6344.913242460274,6346.638738189548,6437.948999321579,6437.948999321579,1.445114847463211,1.4183128996774144,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPJPY_SWING_CORE,535,GBPJPY,BUY,2017-11-30 08:00:00+00:00,,2017-12-01 20:00:00+00:00,,,,H4_DONCHIAN_BREAKOUT,0.15,,9.54600788735247,0.0,0.0,6364.00525823498,6364.00525823498,6437.948999321579,6437.948999321579,1.1485605290503462,1.1485605290503462,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPJPY_SWING_CORE,536,GBPJPY,BUY,2017-11-30 12:00:00+00:00,,2017-12-01 20:00:00+00:00,,,,H4_DONCHIAN_BREAKOUT,0.15,,9.54600788735247,0.0,0.0,6364.00525823498,6364.00525823498,6437.948999321579,6437.948999321579,1.1485605290503462,1.1485605290503462,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPJPY_SWING_CORE,537,GBPJPY,BUY,2017-11-30 20:00:00+00:00,,2017-12-01 20:00:00+00:00,,,,H4_DONCHIAN_BREAKOUT,0.15,,9.54600788735247,-1.000000000000015,-9.546007887352616,6364.00525823498,6354.459250347627,6437.948999321579,6437.948999321579,1.1485605290503462,1.2968376882567785,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPJPY_SWING_CORE,538,GBPJPY,BUY,2017-12-01 00:00:00+00:00,,2017-12-01 20:00:00+00:00,,,,H4_DONCHIAN_BREAKOUT,0.15,,9.54600788735247,-1.000000000000017,-9.546007887352635,6354.459250347627,6344.913242460274,6437.948999321579,6437.948999321579,1.2968376882567785,1.445114847463211,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPUSD_SWING_RETEST,539,GBPUSD,BUY,2017-12-01 20:00:00+00:00,,2017-12-04 04:00:00+00:00,,,,H4_BREAKOUT_RETEST,0.15,,9.51736986369041,-1.0000000000000004,-9.517369863690414,6346.638738189548,6337.121368325858,6437.948999321579,6437.948999321579,1.4183128996774144,1.5661452274062126,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
USDJPY_SAFE_HAVEN_BREAKOUT,540,USDJPY,BUY,2017-12-08 04:00:00+00:00,,2017-12-14 00:00:00+00:00,,,,D1_H4_40BAR_BREAKOUT,0.0875,,5.544981197285126,-1.000000000000011,-5.544981197285189,6337.121368325858,6331.5763871285735,6437.948999321579,6437.948999321579,1.5661452274062126,1.6522748503322284,recovery_probe,0.35,True,SIMULATED_R_MULTIPLE_CLOSE,V12
EURUSD_SWING_CORE,541,EURUSD,BUY,2017-12-20 20:00:00+00:00,,2017-12-22 04:00:00+00:00,,,,H4_DONCHIAN_BREAKOUT,0.25,,15.828940967821431,-0.9999999999999856,-15.828940967821206,6331.5763871285735,6315.747446160753,6437.948999321579,6437.948999321579,1.6522748503322284,1.8981441632063896,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
EURUSD_SWING_CORE,542,EURUSD,BUY,2017-12-28 08:00:00+00:00,,2017-12-29 20:00:00+00:00,,,,H4_DONCHIAN_BREAKOUT,0.25,,15.789368615401882,3.0,47.36810584620565,6334.694688499235,6382.06279434544,6437.948999321579,6437.948999321579,1.6038385956960086,0.8680746769200625,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
EURUSD_SWING_RETEST,543,EURUSD,BUY,2017-12-29 08:00:00+00:00,,2017-12-29 12:00:00+00:00,,,,H1_BREAKOUT_RETEST,0.1,,6.315747446160754,3.0,18.947242338482265,6315.747446160753,6334.694688499235,6437.948999321579,6437.948999321579,1.8981441632063896,1.6038385956960086,full_performance,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPUSD_V10_PRECISION,544,GBPUSD,BUY,2017-12-29 12:00:00+00:00,,2017-12-30 00:00:00+00:00,,,,GBPUSD_SWING_V5_PULLBACK_ADDON,0.4,,25.33877875399694,0.0,0.0,6382.06279434544,6382.06279434544,6437.948999321579,6437.948999321579,0.8680746769200625,0.8680746769200625,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPUSD_V10_PRECISION,545,GBPUSD,BUY,2017-12-29 16:00:00+00:00,,2017-12-30 00:00:00+00:00,,,,PRIMARY_16UTC_BREAKOUT,0.2,,12.66938937699847,-0.9999999999999972,-12.669389376998431,6382.06279434544,6369.393404968441,6437.948999321579,6437.948999321579,0.8680746769200625,1.0648669997286768,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPUSD_SWING_RETEST,546,GBPUSD,BUY,2018-01-02 04:00:00+00:00,,2018-01-03 20:00:00+00:00,,,,H4_BREAKOUT_RETEST,0.15,,9.554090107452662,0.6560918627900807,6.2683607758629,6369.393404968441,6375.661765744304,6437.948999321579,6437.948999321579,1.0648669997286768,0.9675011961703818,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPUSD_V10_PRECISION,547,GBPUSD,BUY,2018-01-02 12:00:00+00:00,,2018-01-03 20:00:00+00:00,,,,SECONDARY_12UTC_BREAKOUT,0.4,,25.47757361987377,0.0,0.0,6375.661765744304,6375.661765744304,6437.948999321579,6437.948999321579,0.9675011961703818,0.9675011961703818,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPUSD_SWING_RETEST,548,GBPUSD,BUY,2018-01-02 16:00:00+00:00,,2018-01-03 16:00:00+00:00,,,,H4_BREAKOUT_RETEST,0.15,,9.554090107452662,0.0,0.0,6369.393404968441,6369.393404968441,6437.948999321579,6437.948999321579,1.0648669997286768,1.0648669997286768,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
AUDUSD_TREND_PULLBACK,549,AUDUSD,BUY,2018-01-04 08:00:00+00:00,,2018-01-05 12:00:00+00:00,,,,D1_H4_EMA_PULLBACK_04_08UTC,0.25,,15.93915441436076,0.0,0.0,6375.661765744304,6375.661765744304,6437.948999321579,6437.948999321579,0.9675011961703818,0.9675011961703818,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
AUDUSD_TREND_PULLBACK,550,AUDUSD,BUY,2018-01-09 04:00:00+00:00,,2018-01-09 12:00:00+00:00,,,,D1_H4_EMA_PULLBACK_04_08UTC,0.25,,15.93915441436076,-1.0000000000000293,-15.939154414361226,6375.661765744304,6359.722611329943,6437.948999321579,6437.948999321579,0.9675011961703818,1.2150824431799585,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
AUDUSD_TREND_PULLBACK,551,AUDUSD,BUY,2018-01-11 04:00:00+00:00,,2018-01-15 04:00:00+00:00,,,,D1_H4_EMA_PULLBACK_04_08UTC,0.25,,15.899306528324855,2.0,31.798613056649717,6359.722611329943,6391.521224386593,6437.948999321579,6437.948999321579,1.2150824431799585,0.7211578553958595,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
EURUSD_SWING_CORE,552,EURUSD,BUY,2018-01-12 12:00:00+00:00,,2018-01-15 12:00:00+00:00,,,,H4_DONCHIAN_BREAKOUT,0.25,,15.899306528324855,3.0,47.69791958497457,6391.521224386593,6439.219143971567,6437.948999321579,6439.219143971567,0.7211578553958595,0.0,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
EURUSD_SWING_CORE,553,EURUSD,BUY,2018-01-13 00:00:00+00:00,,2018-01-18 00:00:00+00:00,,,,H4_DONCHIAN_BREAKOUT,0.25,,15.899306528324855,0.0,0.0,6439.219143971567,6439.219143971567,6439.219143971567,6439.219143971567,0.0,0.0,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPUSD_V10_PRECISION,554,GBPUSD,BUY,2018-01-15 12:00:00+00:00,,2018-01-23 00:00:00+00:00,,,,SECONDARY_12UTC_BREAKOUT,0.4,,25.75687657588627,3.0,77.27062972765881,6443.863759655917,6521.1343893835765,6443.863759655917,6521.1343893835765,0.0,0.0,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPUSD_SWING_RETEST,555,GBPUSD,BUY,2018-01-16 20:00:00+00:00,,2018-01-17 08:00:00+00:00,,,,H4_BREAKOUT_RETEST,0.15,,9.65882871595735,0.0,0.0,6439.219143971567,6439.219143971567,6439.219143971567,6439.219143971567,0.0,0.0,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPJPY_SWING_CORE,556,GBPJPY,BUY,2018-01-18 00:00:00+00:00,,2018-01-18 20:00:00+00:00,,,,H4_DONCHIAN_BREAKOUT,0.15,,9.65882871595735,0.0,0.0,6439.219143971567,6439.219143971567,6439.219143971567,6439.219143971567,0.0,0.0,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
AUDUSD_TREND_PULLBACK,557,AUDUSD,BUY,2018-01-18 08:00:00+00:00,,2018-01-20 00:00:00+00:00,,,,D1_H4_EMA_PULLBACK_04_08UTC,0.25,,16.09804785992892,0.2885204296051021,4.644615684350186,6439.219143971567,6443.863759655917,6439.219143971567,6443.863759655917,0.0,0.0,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPUSD_SWING_RETEST,558,GBPUSD,BUY,2018-01-18 12:00:00+00:00,,2018-01-19 20:00:00+00:00,,,,H4_BREAKOUT_RETEST,0.15,,9.65882871595735,0.0,0.0,6439.219143971567,6439.219143971567,6439.219143971567,6439.219143971567,0.0,0.0,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
AUDUSD_TREND_PULLBACK,559,AUDUSD,BUY,2018-01-22 08:00:00+00:00,,2018-01-23 08:00:00+00:00,,,,D1_H4_EMA_PULLBACK_04_08UTC,0.25,,16.109659399139794,0.0,0.0,6521.1343893835765,6521.1343893835765,6521.1343893835765,6521.1343893835765,0.0,0.0,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPJPY_SWING_CORE,560,GBPJPY,BUY,2018-01-23 04:00:00+00:00,,2018-01-23 08:00:00+00:00,,,,H4_DONCHIAN_BREAKOUT,0.15,,9.781701584075364,-1.000000000000005,-9.781701584075414,6521.1343893835765,6511.352687799501,6521.1343893835765,6521.1343893835765,0.0,0.150000000000003,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPUSD_SWING_RETEST,561,GBPUSD,BUY,2018-01-24 00:00:00+00:00,,2018-01-25 00:00:00+00:00,,,,H4_BREAKOUT_RETEST,0.15,,9.76702903169925,4.0,39.068116126797,6543.909451238498,6582.977567365295,6543.909451238498,6582.977567365295,0.0,0.0,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
AUDUSD_TREND_PULLBACK,562,AUDUSD,BUY,2018-01-24 04:00:00+00:00,,2018-01-24 16:00:00+00:00,,,,D1_H4_EMA_PULLBACK_04_08UTC,0.25,,16.278381719498753,2.0,32.55676343899751,6511.352687799501,6543.909451238498,6521.1343893835765,6543.909451238498,0.150000000000003,0.0,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPUSD_V10_PRECISION,563,GBPUSD,BUY,2018-01-24 12:00:00+00:00,,2018-01-25 08:00:00+00:00,,,,SECONDARY_12UTC_BREAKOUT,0.4,,26.04541075119801,3.0,78.13623225359402,6582.977567365295,6661.113799618889,6582.977567365295,6661.113799618889,0.0,0.0,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
EURUSD_SWING_RETEST,564,EURUSD,BUY,2018-01-25 05:00:00+00:00,,2018-01-25 09:00:00+00:00,,,,H1_BREAKOUT_RETEST,0.1,,6.582977567365296,0.0,0.0,6661.113799618889,6661.113799618889,6661.113799618889,6661.113799618889,0.0,0.0,full_performance,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPJPY_SWING_CORE,565,GBPJPY,BUY,2018-01-25 08:00:00+00:00,,2018-01-25 20:00:00+00:00,,,,H4_DONCHIAN_BREAKOUT,0.15,,9.991670699428331,-1.0000000000000009,-9.99167069942834,6661.113799618889,6651.122128919461,6661.113799618889,6661.113799618889,0.0,0.1499999999999971,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPUSD_SWING_RETEST,566,GBPUSD,BUY,2018-01-25 16:00:00+00:00,,2018-01-26 00:00:00+00:00,,,,H4_BREAKOUT_RETEST,0.15,,9.991670699428331,-1.0000000000000169,-9.991670699428502,6651.122128919461,6641.130458220033,6661.113799618889,6661.113799618889,0.1499999999999971,0.2999999999999942,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
AUDUSD_TREND_PULLBACK,567,AUDUSD,BUY,2018-01-26 04:00:00+00:00,,2018-01-30 12:00:00+00:00,,,,D1_H4_EMA_PULLBACK_04_08UTC,0.25,,16.602826145550083,0.144715823924467,2.402691665127964,6641.130458220033,6643.533149885161,6661.113799618889,6661.113799618889,0.2999999999999942,0.2639295808868164,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
AUDUSD_TREND_PULLBACK,568,AUDUSD,BUY,2018-01-31 08:00:00+00:00,,2018-02-01 00:00:00+00:00,,,,D1_H4_EMA_PULLBACK_04_08UTC,0.25,,16.608832874712903,-0.9999999999999822,-16.608832874712608,6643.533149885161,6626.924317010448,6661.113799618889,6661.113799618889,0.2639295808868164,0.5132697569345976,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
EURUSD_SWING_CORE,569,EURUSD,BUY,2018-02-16 04:00:00+00:00,,2018-02-16 16:00:00+00:00,,,,H4_DONCHIAN_BREAKOUT,0.25,,16.567310792526122,-1.0000000000000129,-16.567310792526335,6620.297392693437,6603.730081900911,6661.113799618889,6661.113799618889,0.6127564871776696,0.8614733127853429,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
EURUSD_SWING_RETEST,570,EURUSD,BUY,2018-02-16 05:00:00+00:00,,2018-02-16 13:00:00+00:00,,,,H1_BREAKOUT_RETEST,0.1,,6.626924317010448,-1.000000000000026,-6.62692431701062,6626.924317010448,6620.297392693437,6661.113799618889,6661.113799618889,0.5132697569345976,0.6127564871776696,full_performance,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
EURUSD_SWING_CORE,571,EURUSD,BUY,2018-02-16 08:00:00+00:00,,2018-02-16 16:00:00+00:00,,,,H4_DONCHIAN_BREAKOUT,0.25,,16.567310792526122,-1.0000000000000016,-16.567310792526147,6603.730081900911,6587.162771108385,6661.113799618889,6661.113799618889,0.8614733127853429,1.1101901383930024,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
USDJPY_SAFE_HAVEN_BREAKOUT,572,USDJPY,SELL,2018-03-02 00:00:00+00:00,,2018-03-05 20:00:00+00:00,,,,D1_H4_40BAR_BREAKOUT,0.0875,,5.763767424719837,0.1663389651737033,0.9587391089297986,6587.162771108385,6588.121510217315,6661.113799618889,6661.113799618889,1.1101901383930024,1.0957970633342229,recovery_probe,0.35,True,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPJPY_SWING_CORE,573,GBPJPY,SELL,2018-03-02 08:00:00+00:00,,2018-03-03 00:00:00+00:00,,,,H4_DONCHIAN_BREAKOUT,0.15,,9.880744156662576,-0.0,-0.0,6587.162771108385,6587.162771108385,6661.113799618889,6661.113799618889,1.1101901383930024,1.1101901383930024,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPJPY_SWING_CORE,574,GBPJPY,SELL,2018-03-02 12:00:00+00:00,,2018-03-05 20:00:00+00:00,,,,H4_DONCHIAN_BREAKOUT,0.15,,9.880744156662576,-1.0000000000000195,-9.88074415666277,6588.121510217315,6578.240766060652,6661.113799618889,6661.113799618889,1.0957970633342229,1.2441317781266297,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
AUDUSD_TREND_PULLBACK,575,AUDUSD,SELL,2018-03-05 04:00:00+00:00,,2018-03-06 04:00:00+00:00,,,,D1_H4_EMA_PULLBACK_04_08UTC,0.25,,16.46790692777096,-1.0000000000000098,-16.46790692777112,6578.240766060652,6561.772859132881,6661.113799618889,6661.113799618889,1.2441317781266297,1.4913563027806451,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPUSD_SWING_RETEST,576,GBPUSD,BUY,2018-03-14 04:00:00+00:00,,2018-03-14 20:00:00+00:00,,,,H4_BREAKOUT_RETEST,0.15,,9.842659288699322,-1.0000000000000269,-9.842659288699586,6561.772859132881,6551.9301998441815,6661.113799618889,6661.113799618889,1.4913563027806451,1.6391192683264832,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
AUDUSD_TREND_PULLBACK,577,AUDUSD,SELL,2018-03-23 08:00:00+00:00,,2018-03-23 20:00:00+00:00,,,,D1_H4_EMA_PULLBACK_04_08UTC,0.25,,16.379825499610455,-0.9999999999999952,-16.379825499610373,6551.9301998441815,6535.550374344572,6661.113799618889,6661.113799618889,1.6391192683264832,1.88502147015566,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
EURUSD_SWING_CORE,578,EURUSD,BUY,2018-03-26 20:00:00+00:00,,2018-03-27 16:00:00+00:00,,,,H4_DONCHIAN_BREAKOUT,0.25,,16.338875935861427,-1.000000000000007,-16.338875935861548,6535.550374344572,6519.21149840871,6661.113799618889,6661.113799618889,1.88502147015566,2.1303089164802693,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
AUDUSD_TREND_PULLBACK,579,AUDUSD,SELL,2018-04-02 08:00:00+00:00,,2018-04-03 08:00:00+00:00,,,,D1_H4_EMA_PULLBACK_04_08UTC,0.25,,16.298028746021775,-0.0,-0.0,6519.21149840871,6519.21149840871,6661.113799618889,6661.113799618889,2.1303089164802693,2.1303089164802693,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
GBPUSD_V10_PRECISION,580,GBPUSD,BUY,2018-04-09 16:00:00+00:00,,2018-04-16 16:00:00+00:00,,,,PRIMARY_16UTC_BREAKOUT,0.5,,32.59605749204355,3.0,97.78817247613064,6509.432681161097,6607.220853637228,6661.113799618889,6661.113799618889,2.277113453105548,0.8090680868527473,strong_or_audusd_protected,1.0,False,SIMULATED_R_MULTIPLE_CLOSE,V12
